Object Number,Record Type,URL,ResourceID,Reference Number,Status,Keeper,Object Identifier,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:lhdc:1618,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1618/N,dff5c934-9eca-572d-b5d7-b46e29aacc17,BE-ANN07/dc/000001515,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/dff5c934-9eca-572d-b5d7-b46e29aacc17,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:3625,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:3625/N,ca91bb30-6d4b-5ae8-982c-557acc359cfb,BE-ANN07/dc/000003503,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ca91bb30-6d4b-5ae8-982c-557acc359cfb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:787,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:787/N,f0846677-a167-58bd-b536-a82c9375007c,BE-ANN07/dc/000000717,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f0846677-a167-58bd-b536-a82c9375007c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1248,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1248/N,f85047cf-84c8-58df-9167-0cdac55121f7,BE-ANN07/dc/000001154,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f85047cf-84c8-58df-9167-0cdac55121f7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:3275,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:3275/N,27b911d1-ab6c-5e49-a369-4bc4769d6727,BE-ANN07/dc/000003156,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/27b911d1-ab6c-5e49-a369-4bc4769d6727,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:857,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:857/N,b997435e-62cc-5f78-baaf-1526e68c9478,BE-ANN07/dc/000000788,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b997435e-62cc-5f78-baaf-1526e68c9478,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1862,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1862/N,ba5b3e21-a818-5464-815b-f1874a29b8f0,BE-ANN07/dc/000001756,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ba5b3e21-a818-5464-815b-f1874a29b8f0,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:4363,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:4363/N,ed710aa8-196f-5215-a035-49468657b8cb,BE-ANN07/dc/000004237,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ed710aa8-196f-5215-a035-49468657b8cb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1161,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1161/N,9fbff7be-a461-57b3-a0f5-beacf26b76b4,BE-ANN07/dc/000001079,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9fbff7be-a461-57b3-a0f5-beacf26b76b4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:4699,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:4699/N,179d85af-50ce-5d48-b676-999ca023f8e9,BE-ANN07/dc/000004562,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/179d85af-50ce-5d48-b676-999ca023f8e9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:504,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:504/N,989d3a93-f2be-5fc4-a531-f4428fd6cc07,BE-ANN07/dc/000000440,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/989d3a93-f2be-5fc4-a531-f4428fd6cc07,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:4733,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:4733/N,6049397f-d8a8-5c79-a640-e4590b398017,BE-ANN07/dc/000004593,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6049397f-d8a8-5c79-a640-e4590b398017,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1531,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1531/N,037ffa4d-fe02-5ba0-8aeb-f190b2c31535,BE-ANN07/dc/000001429,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/037ffa4d-fe02-5ba0-8aeb-f190b2c31535,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:3019,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:3019/N,d2684231-76e1-5886-8660-463325a8c653,BE-ANN07/dc/000002903,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d2684231-76e1-5886-8660-463325a8c653,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1024,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1024/N,bfec356d-6f37-5aa6-8c4f-ea5da8386797,BE-ANN07/dc/000000951,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/bfec356d-6f37-5aa6-8c4f-ea5da8386797,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:4226,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:4226/N,a9f4e66d-d990-565f-b604-560131830efb,BE-ANN07/dc/000004101,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a9f4e66d-d990-565f-b604-560131830efb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:3449,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:3449/N,1ef01ce3-7ae8-5606-889a-e1dc70d66f34,BE-ANN07/dc/000003328,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1ef01ce3-7ae8-5606-889a-e1dc70d66f34,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1474,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1474/N,f8105ba0-088b-5472-8b11-635e501e74c3,BE-ANN07/dc/000001373,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f8105ba0-088b-5472-8b11-635e501e74c3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:441,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:441/N,18b00813-7261-5cd6-8d04-d9cb327411af,BE-ANN07/dc/000000377,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/18b00813-7261-5cd6-8d04-d9cb327411af,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:4676,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:4676/N,a02b6943-8df7-5e97-90c1-7afeac5de211,BE-ANN07/dc/000004539,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a02b6943-8df7-5e97-90c1-7afeac5de211,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:2608,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:2608/N,b40f15c0-17fb-557f-98ea-dfbe92b7bacb,BE-ANN07/dc/000002500,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b40f15c0-17fb-557f-98ea-dfbe92b7bacb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1927,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1927/N,75f98b46-4522-59ae-9e2a-be215e5bde01,BE-ANN07/dc/000001820,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/75f98b46-4522-59ae-9e2a-be215e5bde01,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:912,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:912/N,07d9e5eb-6851-525f-8fa4-9a8254a2fd25,BE-ANN07/dc/000000843,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/07d9e5eb-6851-525f-8fa4-9a8254a2fd25,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:2576,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:2576/N,56e12851-ea38-531f-ae17-08e5758cbddb,BE-ANN07/dc/000002468,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/56e12851-ea38-531f-ae17-08e5758cbddb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:2126,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:2126/N,de34f87d-daf6-53a7-bb22-5fc26fa2a81e,BE-ANN07/dc/000002019,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/de34f87d-daf6-53a7-bb22-5fc26fa2a81e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:4158,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:4158/N,aba12009-3a87-5a74-b101-2717a200eadc,BE-ANN07/dc/000004033,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/aba12009-3a87-5a74-b101-2717a200eadc,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:695,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:695/N,a19a07eb-f891-57f4-b998-3850049f02d2,BE-ANN07/dc/000000624,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a19a07eb-f891-57f4-b998-3850049f02d2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:3367,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:3367/N,83054fbe-0321-53f7-b649-35a2e300c796,BE-ANN07/dc/000003249,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/83054fbe-0321-53f7-b649-35a2e300c796,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:4508,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:4508/N,68b1d12e-fad3-5f84-9681-c66421388d30,BE-ANN07/dc/000004384,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/68b1d12e-fad3-5f84-9681-c66421388d30,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:2825,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:2825/N,02172a71-7cdd-5b69-a592-b83854ede9c0,BE-ANN07/dc/000002710,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/02172a71-7cdd-5b69-a592-b83854ede9c0,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:3737,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:3737/N,ecaba128-89bc-5a93-b254-ce1e93ab90d5,BE-ANN07/dc/000003615,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ecaba128-89bc-5a93-b254-ce1e93ab90d5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:3222,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:3222/N,747aede5-a641-5025-afcc-e2cc4a57ee2d,BE-ANN07/dc/000003103,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/747aede5-a641-5025-afcc-e2cc4a57ee2d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:380,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:380/N,40cadf49-e4e7-5318-844b-e0bb6dabf084,BE-ANN07/dc/000000323,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/40cadf49-e4e7-5318-844b-e0bb6dabf084,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:2960,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:2960/N,8e6b849e-3f30-5a18-8740-8de7506364ba,BE-ANN07/dc/000002844,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8e6b849e-3f30-5a18-8740-8de7506364ba,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:3672,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:3672/N,e56a3e7b-1ebe-55f6-b47d-abef133b36ab,BE-ANN07/dc/000003550,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e56a3e7b-1ebe-55f6-b47d-abef133b36ab,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:3388,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:3388/N,9fa4c633-9f5d-5103-8d90-72fb3e15b92d,BE-ANN07/dc/000003270,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9fa4c633-9f5d-5103-8d90-72fb3e15b92d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:2433,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:2433/N,32aa85ce-41de-5bb9-9c62-c63266ebe747,BE-ANN07/dc/000002325,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/32aa85ce-41de-5bb9-9c62-c63266ebe747,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:2063,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:2063/N,99e60c17-fc74-5ecc-8403-3926d7ced5e9,BE-ANN07/dc/000001956,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/99e60c17-fc74-5ecc-8403-3926d7ced5e9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:2599,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:2599/N,a4ecfac4-ebaf-55c0-8ba6-301a80232283,BE-ANN07/dc/000002491,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a4ecfac4-ebaf-55c0-8ba6-301a80232283,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1566,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1566/N,b288a146-7114-5039-9349-05b10c59c9fd,BE-ANN07/dc/000001463,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b288a146-7114-5039-9349-05b10c59c9fd,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:553,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:553/N,40f68fd4-940e-5614-91b9-30ab53ca8c50,BE-ANN07/dc/000000488,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/40f68fd4-940e-5614-91b9-30ab53ca8c50,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1136,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1136/N,c26dbc00-83e5-537f-be4b-d847d92805a3,BE-ANN07/dc/000001056,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c26dbc00-83e5-537f-be4b-d847d92805a3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:103,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:103/N,0a89a144-65f4-5f84-939b-d848fe8b5779,BE-ANN07/dc/000000089,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0a89a144-65f4-5f84-939b-d848fe8b5779,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:4334,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:4334/N,ea881643-b417-5baf-96a9-b1e0ee45c9fa,BE-ANN07/dc/000004208,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ea881643-b417-5baf-96a9-b1e0ee45c9fa,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:3808,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:3808/N,5a229a07-ae44-5ec2-ab1e-fdce1185c35f,BE-ANN07/dc/000003686,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5a229a07-ae44-5ec2-ab1e-fdce1185c35f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1835,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1835/N,e19eafae-a7db-5efd-9216-4cb0afe64347,BE-ANN07/dc/000001729,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e19eafae-a7db-5efd-9216-4cb0afe64347,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:800,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:800/N,1acf3579-1d42-5dc9-88d0-479de70d640a,BE-ANN07/dc/000000730,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1acf3579-1d42-5dc9-88d0-479de70d640a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:945,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:945/N,2101fd6f-7dc2-5609-a592-e221449f3216,BE-ANN07/dc/000000876,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2101fd6f-7dc2-5609-a592-e221449f3216,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1970,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1970/N,0090a3c0-a2ae-5ce4-a6d8-c37d8544f94a,BE-ANN07/dc/000001863,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0090a3c0-a2ae-5ce4-a6d8-c37d8544f94a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:416,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:416/N,81d84b57-a4fc-5c60-b2c3-47de56f39ae2,BE-ANN07/dc/000000353,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/81d84b57-a4fc-5c60-b2c3-47de56f39ae2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:4621,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:4621/N,0287ca4c-165d-513b-93dd-e8e94f0d9bfb,BE-ANN07/dc/000004491,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0287ca4c-165d-513b-93dd-e8e94f0d9bfb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1423,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1423/N,4e1f0d18-9b7c-58d4-9e71-4cd3707d6666,BE-ANN07/dc/000001326,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4e1f0d18-9b7c-58d4-9e71-4cd3707d6666,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:4271,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:4271/N,f7f34ab2-41ef-5edb-9498-e70a37731b6f,BE-ANN07/dc/000004146,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f7f34ab2-41ef-5edb-9498-e70a37731b6f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1589,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1589/N,60094b58-4635-5e9c-8211-502c4ea05999,BE-ANN07/dc/000001486,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/60094b58-4635-5e9c-8211-502c4ea05999,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1264,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1264/N,2335df0b-18a8-5231-8800-02139f23b44a,BE-ANN07/dc/000001169,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2335df0b-18a8-5231-8800-02139f23b44a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:3259,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:3259/N,4052a49e-23b3-57b8-a80c-be404bcabb3e,BE-ANN07/dc/000003140,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4052a49e-23b3-57b8-a80c-be404bcabb3e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:251,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:251/N,e95fb31c-c6e2-5e2b-ae1a-f2cfdec9a202,BE-ANN07/dc/000000197,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e95fb31c-c6e2-5e2b-ae1a-f2cfdec9a202,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:4066,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:4066/N,892c731a-8d9e-5b29-9155-e1684d6be074,BE-ANN07/dc/000003941,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/892c731a-8d9e-5b29-9155-e1684d6be074,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1634,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1634/N,ad61f12f-d78a-52b1-bb01-eb74c6a76a00,BE-ANN07/dc/000001531,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ad61f12f-d78a-52b1-bb01-eb74c6a76a00,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:3609,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:3609/N,acef27ed-0448-52e4-9296-7c23f3401b98,BE-ANN07/dc/000003487,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/acef27ed-0448-52e4-9296-7c23f3401b98,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:601,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:601/N,a996d9d8-ef1c-51d3-9f46-af933ca8bee2,BE-ANN07/dc/000000534,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a996d9d8-ef1c-51d3-9f46-af933ca8bee2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
