brocade.id,ResourceID,card,order,Archive Note,Serial Number,Acquisition Note,adm.note,Registration Number value,Location Number,Warehouse Location (begin),Warehouse Location (ende),adm.note.language,adm.note.type
tg:lhdc:590,9373ed4b-9d1a-5f48-922b-09922f2429fc,Items,1,isad:lh:174047,R 134 / 132,,,,,,,Nederlands,remarks
tg:lhdc:3062,fc0762e1-0361-5414-b0c2-6acabfdf47a4,Items,1,isad:lh:179108,R 134 / 2451,,,,,,,Nederlands,remarks
tg:lhdc:3598,19c26f0f-9cb0-574d-a2ad-cdf91218cc73,Items,1,isad:lh:179318,R 134 / 2980,,,,,,,Nederlands,remarks
tg:lhdc:3432,bcdd22ac-14ce-594f-875c-3e0eb6a8759a,Items,1,isad:lh:179116,R 134 / 2817,,,,,,,Nederlands,remarks
tg:lhdc:2673,ed797857-9910-58b4-9bd4-784631cf9268,Items,1,isad:lh:179100,R 134 / 2066,,,,,,,Nederlands,remarks
tg:lhdc:3961,6d9fb1de-66ff-567e-a06b-0d0118317ba2,Items,1,isad:lh:179655,R 134 / 3340,,,,,,,Nederlands,remarks
tg:lhdc:2389,1539e7d9-8562-5f21-98be-807833043791,Items,1,isad:lh:178686,R 134 / 1786,,,,,,,Nederlands,remarks
tg:lhdc:2223,4cfd97da-f44e-5c14-a55b-039bbe180687,Items,1,isad:lh:178686,R 134 / 1634,,,,,,,Nederlands,remarks
tg:lhdc:2736,37975be4-1b28-508c-994b-3aa1bb98609d,Items,1,isad:lh:179101,R 134 / 2128,,,,,,,Nederlands,remarks
tg:lhdc:3824,6f6cbc13-8446-5099-b589-64fc42d0bc58,Items,1,isad:lh:179324,R 134 / 3205,,,,,,,Nederlands,remarks
tg:lhdc:1819,7bf65c96-9712-55b3-9c9a-e632076c0353,Items,1,isad:lh:174021,R 134 / 1238,,,,,,,Nederlands,remarks
tg:lhdc:986,13def0dc-afd6-5dd6-8d5b-6fb84d2c50dc,Items,1,isad:lh:174439,R 134 / 465,,,,,,,Nederlands,remarks
tg:lhdc:77,fb671c44-4a86-578a-b696-7f7f32f7db62,Items,1,,,,,225272/2907,"AV.38.5.40bis.25 (LK VIII,10)",,,Nederlands,remarks
tg:lhdc:2366,53a1cc59-5a1e-5c9f-bc52-37bfa357b307,Items,1,isad:lh:178528,R 134 / 1763,,,,,,,Nederlands,remarks
tg:lhdc:4318,3a1c357c-14dd-5218-bc78-341e62e5b02b,Items,1,isad:lh:179639,R 134 / 3695,,,,,,,Nederlands,remarks
tg:lhdc:3127,344344d4-5c91-5861-91ac-82184128240b,Items,1,isad:lh:179109,R 134 / 2516,,,,,,,Nederlands,remarks
tg:lhdc:4748,d99a6a0c-c49a-5ccc-9f18-d39a1bc4d544,Items,1,isad:lh:182255,R134 / 4107,,,,,,,Nederlands,remarks
tg:lhdc:3577,4ba4fb37-a226-58b8-a28b-9d51e72f5779,Items,1,isad:lh:179318,R 134 / 2959,,,,,,,Nederlands,remarks
tg:lhdc:3218,eb967905-8ac1-5126-9042-5e6e5fff29ee,Items,1,isad:lh:179111,R 134 / 2604,,,,,,,Nederlands,remarks
tg:lhdc:4027,52e14cfa-95dd-5093-b821-67f510613aa5,Items,1,isad:lh:179650,R 134 / 3405,,,,,,,Nederlands,remarks
tg:lhdc:3648,2e6bf019-f717-5e47-959b-e94cd8c778e9,Items,1,isad:lh:179319,R 134 / 3030,,,,,,,Nederlands,remarks
tg:lhdc:1675,0ec98c55-f294-5a4e-8ff6-59b394c38df9,Items,1,isad:lh:174584,R 134 / 1102,,,,,,,Nederlands,remarks
tg:lhdc:4477,8d462def-02cf-5636-b191-acffddcccb57,Items,1,isad:lh:179670,R 134 / 3855,,,,,,,Nederlands,remarks
tg:lhdc:640,0a733b70-da43-571a-ba1c-0e6d4b662060,Items,1,isad:lh:174429,R 134 / 179,,,,,,,Nederlands,remarks
tg:lhdc:2409,39c914a3-48d2-5bd9-af43-a2b06e4ec139,Items,1,isad:lh:178687,R 134 / 1806,,,,,,,Nederlands,remarks
tg:lhdc:2059,695c47ab-9f4a-55fc-b14a-7d69134036ef,Items,1,isad:lh:174448,R 134 / 1476,,,,,,,Nederlands,remarks
tg:lhdc:4162,0c579867-ec4b-54ed-baac-0f5531513462,Items,1,isad:lh:179652,R 134 / 3540,,,,,,,Nederlands,remarks
tg:lhdc:355,6f99b456-af1c-54f2-a937-398e90af2c11,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,,Nederlands,remarks
tg:lhdc:1360,1e5593a2-2461-5bfa-91bf-16e4a58f3536,Items,1,isad:lh:175046,R 134 / 813,,,,,,,Nederlands,remarks
tg:lhdc:4498,15e022f0-1c2a-57e6-a0f1-36d0a5ba137f,Items,1,isad:lh:179670,R 134 / 3876,,,,,,,Nederlands,remarks
tg:lhdc:4532,cf691e1e-fdda-5b34-8968-b98e6e045cb1,Items,1,isad:lh:181360,R 134 / 3909,,,,,,,Nederlands,remarks
tg:lhdc:705,41f4b922-7c9f-59c3-be03-9e770766688c,Items,1,isad:lh:174442,R 134 / 236,,,,,,,Nederlands,remarks
tg:lhdc:1730,e28030d3-3a73-57d4-b276-fba501aa1da5,Items,1,isad:lh:174584,R 134 / 1155,,,,,,,Nederlands,remarks
tg:lhdc:2235,d329e12d-429c-5804-ba3b-14baafceb6b4,Items,1,isad:lh:178686,R 134 / 1646,,,,,,,Nederlands,remarks
tg:lhdc:3977,63e9e230-6e25-5e88-829f-5ad7d220ebc1,Items,1,isad:lh:179645,R 134 / 3356,,,,,,,Nederlands,remarks
tg:lhdc:2665,fdf4801e-d05e-57a6-b527-cada237c0f66,Items,1,isad:lh:179099,R 134 / 2058,,,,,,,Nederlands,remarks
tg:lhdc:1419,3bf97998-ed58-5e49-8518-73a68241cfaf,Items,1,isad:lh:174449,R 134 / 867,,,,,,,Nederlands,remarks
tg:lhdc:3424,25909a97-43e9-51bd-90c9-db9c2fd76542,Items,1,isad:lh:179116,R 134 / 2809,,,,,,,Nederlands,remarks
tg:lhdc:1049,916d6e19-fa43-59b2-bad5-886a8d60b694,Items,1,isad:lh:174441,R 134 / 527,,,,,,,Nederlands,remarks
tg:lhdc:3074,cc6f22d3-5a39-5d06-bd9b-3c7b74a47452,Items,1,isad:lh:179108,R 134 / 2463,,,,,,,Nederlands,remarks
tg:lhdc:586,88b7da6d-85a5-5f24-b602-8f3b635538f0,Items,1,isad:lh:174273,R 134 / 128,,,,,,,Nederlands,remarks
tg:lhdc:3561,9217783e-ee43-5912-adf4-f328807c83cc,Items,1,isad:lh:179317,R 134 / 2943,,,,,,,Nederlands,remarks
tg:lhdc:569,61be53e5-f7cb-5c3a-9501-55b8f361171a,Items,1,isad:lh:173688,R 134 / 111,,,,,,,Nederlands,remarks
tg:lhdc:3131,65d826d4-8ded-590a-9a47-58b87953ab65,Items,1,isad:lh:179109,R 134 / 2520,,,,,,,Nederlands,remarks
tg:lhdc:139,52d34adf-3a0c-5b54-8a39-7cd399a028d2,Items,1,isad:lh:115910,M 6147 / 149,tr:lh:7635,,,,,,Nederlands,remarks
tg:lhdc:2370,221adf65-936c-5bea-bb8b-26d86f3ab1f1,Items,1,isad:lh:178689,R 134 / 1767,,,,,,,Nederlands,remarks
tg:lhdc:61,b8b5409c-91ae-59d4-8b50-db012a9ff53a,Items,1,,,,,225272/2891,"AV.38.5.40bis.7 (LK VIII,10)",,,Nederlands,remarks
tg:lhdc:990,7fd80fdc-50d5-5231-a07e-de8064fdf0fe,Items,1,isad:lh:174439,,,,,R 134 /,,,Nederlands,remarks
tg:lhdc:3998,0826314a-849d-5602-b60e-60b58948c98f,Items,1,isad:lh:179646,R 134 / 3376,,,,,,,Nederlands,remarks
tg:lhdc:3832,76406dc6-7580-5de0-b5c0-814152cdb277,Items,1,isad:lh:179324,R 134 / 3213,,,,,,,Nederlands,remarks
tg:lhdc:2720,9bfe6693-2041-559a-9a8e-d6b600339ac6,Items,1,isad:lh:179101,R 134 / 2112,,,,,,,Nederlands,remarks
tg:lhdc:4420,f93f5df6-e2ad-539d-ae0a-69af22d4e973,Items,1,isad:lh:181055,R 134 / 3797,,,,,,,Nederlands,remarks
tg:lhdc:617,84261505-fb98-52d4-bb05-50a9372df381,Items,1,isad:lh:174020,R 134 / 160,,,,,,,Nederlands,remarks
tg:lhdc:1622,d135666a-bdb2-521e-b1a7-93ae1953da4b,Items,1,isad:lh:174428,R 134 / 1055,,,,,,,Nederlands,remarks
tg:lhdc:4070,66e4ca80-b521-5e90-8662-831d28729694,Items,1,isad:lh:179645,R 134 / 3448,,,,,,,Nederlands,remarks
tg:lhdc:1788,0c5ed36c-a28f-5801-887b-36fabad1a6e8,Items,1,isad:lh:174018,R 134 / 1208,,,,,,,Nederlands,remarks
tg:lhdc:1272,7c777b56-e115-5645-8df4-7d3a0a10c2cc,Items,1,isad:lh:174428,R 134 / 725,,,,,,,Nederlands,remarks
tg:lhdc:1767,b97a36e2-cb4d-5d7e-ade8-cd3cddf02362,Items,1,isad:lh:174446,R 134 / 1188,,,,,,,Nederlands,remarks
tg:lhdc:2848,c78827f5-1ce3-52e5-a8b0-48215662f1e1,Items,1,isad:lh:179103,R 134 / 2238,,,,,,,Nederlands,remarks
tg:lhdc:4565,974a8408-449f-503a-b28b-212d53267b2d,Items,1,isad:lh:181527,R 134 / 3939,,,,,,,Nederlands,remarks
tg:lhdc:752,b1803d8b-5046-5517-a69f-5d741c2f73a9,Items,1,isad:lh:174426,R 134 / 281,,,,,,,Nederlands,remarks
tg:lhdc:1337,05e6451a-7fec-536d-95f0-53908402b809,Items,1,isad:lh:174430,R 134 / 790,,,,,,,Nederlands,remarks
tg:lhdc:4135,3a84d51b-a929-5e6e-bfba-2b6708e90231,Items,1,isad:lh:179655,R 134 / 3513,,,,,,,Nederlands,remarks
tg:lhdc:302,0231e8fd-5eee-5636-93ff-3f3498c33beb,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,,Nederlands,remarks
tg:lhdc:3023,83acefd8-40ab-5976-9620-48452c74db0f,Items,1,isad:lh:179107,R 134 / 2412,,,,,,,Nederlands,remarks
tg:lhdc:3473,5b1ce86f-78c1-5c7b-81b0-604732401554,Items,1,isad:lh:179118,R 134 / 2856,,,,,,,Nederlands,remarks
tg:lhdc:181,df719c49-8f4b-5957-9fff-e6fb3ffeda37,Items,1,,,,,,G 21795 / K,,,Nederlands,remarks
tg:lhdc:3189,1d701e34-e5d2-5cbc-9b9d-015d0381cbad,Items,1,isad:lh:179110,R 134 / 2577,,,,,,,Nederlands,remarks
tg:lhdc:3920,1b0f34bc-c92d-5083-874e-53a93e20a90a,Items,1,isad:lh:179326,R 134 / 3301,,,,,,,Nederlands,remarks
tg:lhdc:2632,804a9264-69ab-5cfb-8e17-dfe34ced3e9b,Items,1,isad:lh:179099,R 134 /2028,,,,,,,Nederlands,remarks
tg:lhdc:928,8d55f709-62e5-5542-a207-f29a41379308,Items,1,isad:lh:174439,R 134 / 438,,,,,,,Nederlands,remarks
tg:lhdc:2262,38b9768c-0642-5614-87e6-c7fe7d4c9ddf,Items,1,isad:lh:174497,R 134 / 1659,,,,,,,Nederlands,remarks
tg:lhdc:882,8688a39b-5763-5a6c-8985-51c80f2e3bbd,Items,1,isad:lh:174436,R 134 / 396,,,,,,,Nederlands,remarks
tg:lhdc:2798,dc907964-1af2-556b-b23d-ee022e7f3b89,Items,1,isad:lh:179102,R 134 / 2188,,,,,,,Nederlands,remarks
tg:lhdc:1858,9ccadf99-1c93-5698-abc1-699b1e450313,Items,1,isad:lh:174018,R 134 / 1277,,,,,,,Nederlands,remarks
tg:lhdc:3865,06f11090-9dd5-5b79-8123-b666383514bf,Items,1,isad:lh:179325,R 134 / 3246,,,,,,,Nederlands,remarks
tg:lhdc:2777,33127601-a384-586e-80b2-95fb25d970c9,Items,1,isad:lh:179102,R 134 / 2167,,,,,,,Nederlands,remarks
tg:lhdc:2327,2afc635f-94dd-5b13-93fe-b23983148383,Items,1,isad:lh:174452,R 134 / 1724,,,,,,,Nederlands,remarks
tg:lhdc:36,8cee5a1e-60a2-50ee-9350-6c52ceb23530,Items,1,,,,,225272/2927,"AV.38.5.40bis.49 (LK VIII,10)",,,Nederlands,remarks
tg:lhdc:4359,aa425f71-c0ca-5722-8e01-d2e8eadb30c7,Items,1,isad:lh:181055,R 134 / 3736,,,,,,,Nederlands,remarks
tg:lhdc:3166,60bac7a9-fb4a-50de-9640-738155fc8ae2,Items,1,isad:lh:179110,R 134 / 2554,,,,,,,Nederlands,remarks
tg:lhdc:494,e51281df-2e26-59b5-851d-2ca5b7dfa179,Items,1,,R 134 / 42,,,,,,,Nederlands,remarks
tg:lhdc:4709,6a227b1c-02af-5ade-bbc9-a3f86486e73b,Items,1,isad:lh:182250,R134 / 4069,,,,,,,Nederlands,remarks
tg:lhdc:3536,f04f8cb8-0f4d-56ca-9326-f4f5f0274d20,Items,1,isad:lh:179317,R 134 / 2918,,,,,,,Nederlands,remarks
tg:lhdc:4284,64561ea8-d0dd-52e6-b6a5-77c666daed11,Items,1,isad:lh:179643,R 134 / 3662,,,,,,,Nederlands,remarks
tg:lhdc:3541,f8a01a8a-dff7-5041-aaec-4c903b343006,Items,1,isad:lh:179317,R 134 / 2923,,,,,,,Nederlands,remarks
tg:lhdc:549,e7fd0343-9b29-5e57-b2b8-682e8eb6962b,Items,1,isad:lh:174019,R 134 / 93,,,,,,,Nederlands,remarks
tg:lhdc:1086,74910617-e29d-53b7-9576-67fe21aed815,Items,1,isad:lh:175046,R 134 / 560,,,,,,,Nederlands,remarks
tg:lhdc:3111,b7b7eda1-b969-51cf-90e5-0357d4c4f953,Items,1,isad:lh:179109,R 134 / 2500,,,,,,,Nederlands,remarks
tg:lhdc:2350,92b1b8d9-a474-50e3-afec-b766a8b529b2,Items,1,isad:lh:178533,R 134 / 1747,,,,,,,Nederlands,remarks
tg:lhdc:41,2d3e31a2-3fec-5ace-96f0-0be1f186afb7,Items,1,,,,,225272/2931,"AV.38.5.40bis.57 (LK VIII,10)",,,Nederlands,remarks
tg:lhdc:1985,cf8653f7-b03f-51a9-8a5b-a9be6c8d59ce,Items,1,isad:lh:174017,R 134 / 1403,,,,,,,Nederlands,remarks
tg:lhdc:3812,35c6b991-6f75-5785-ba89-58b407e91f4f,Items,1,isad:lh:179324,R 134 / 3193,,,,,,,Nederlands,remarks
tg:lhdc:2700,16aa917f-d288-594a-8290-d60745ca7049,Items,1,isad:lh:179100,R 134 / 2092,,,,,,,Nederlands,remarks
tg:lhdc:2215,385fc22f-9cd5-5323-9b7e-4b74c5b8ff71,Items,1,isad:lh:174448,R 134 / 1626,,,,,,,Nederlands,remarks
tg:lhdc:3957,6bfe0014-7452-5539-b14f-5adae4425023,Items,1,isad:lh:179645,R 134 / 3336,,,,,,,Nederlands,remarks
tg:lhdc:3404,35f6d5f2-4f61-5eec-8929-68095cc172d2,Items,1,isad:lh:179115,R 134 / 2789,,,,,,,Nederlands,remarks
tg:lhdc:1439,1d2ef4aa-066b-5380-a3a0-a825d82cc046,Items,1,isad:lh:174014,R 134 / 885,,,,,,,Nederlands,remarks
tg:lhdc:1593,6e23f5b4-2063-5a1d-b11e-1121092e6925,Items,1,isad:lh:174430,R 134 / 1030,,,,,,,Nederlands,remarks
tg:lhdc:3054,be49439b-7471-5241-84c3-1fc75a069895,Items,1,isad:lh:179108,R 134 / 2443,,,,,,,Nederlands,remarks
tg:lhdc:1069,ca28d3c6-9715-598e-8237-c993f78687fe,Items,1,isad:lh:175046,R 134 / 545,,,,,,,Nederlands,remarks
tg:lhdc:2096,4fa43658-1d32-5eb2-aeca-3616aa36fc18,Items,1,isad:lh:174047,R 134 / 1513,,,,,,,Nederlands,remarks
tg:lhdc:3687,85d55802-7c61-533c-9b9e-a23a5561c03f,Items,1,isad:lh:179320,R 134 / 3069,,,,,,,Nederlands,remarks
tg:lhdc:4142,62c5c292-7593-51ff-8313-fe6753ca2f77,Items,1,isad:lh:179649,R 134 / 3520,,,,,,,Nederlands,remarks
tg:lhdc:2995,aa31e27c-3e96-5abc-97fd-8cea04b292ed,Items,1,isad:lh:179106,R 134 / 2384,,,,,,,Nederlands,remarks
tg:lhdc:375,042a7d3f-61b8-56cb-b0a9-07d8f76be226,Items,1,isad:lh:152066,B 708 / 1678,tr:lh:3402,,,,,,Nederlands,remarks
tg:lhdc:1340,e0fd5dbb-74f9-50ee-9a2b-bacc34ab2f01,Items,1,isad:lh:174430,R 134 / 793,,,,,,,Nederlands,remarks
tg:lhdc:4512,b53ca6f0-623a-59c4-a343-38b044e8d7c2,Items,1,isad:lh:181359,R 134 / 3890,,,,,,,Nederlands,remarks
tg:lhdc:725,92f94cbe-5ba2-5c5c-b99b-99201f81438f,Items,1,isad:lh:174430,R 134 / 256,,,,,,,Nederlands,remarks
tg:lhdc:1710,f1397b85-3c47-5ab4-9f64-8ae3a39de4fe,Items,1,isad:lh:178529,R 134 / 1136,,,,,,,Nederlands,remarks
tg:lhdc:1205,039dfb54-f9d1-50d5-aa04-801d1ed4af99,Items,1,isad:lh:174437,R 134 / 669,,,,,,,Nederlands,remarks
tg:lhdc:3238,e3d6512e-85dc-5334-8ee4-be1bb96a826d,Items,1,isad:lh:179111,R 134 / 2624,,,,,,,Nederlands,remarks
tg:lhdc:4007,20e3c651-6137-5678-a684-af7c4436d73e,Items,1,isad:lh:179647,R 134 / 3385,,,,,,,Nederlands,remarks
tg:lhdc:1655,f3445585-93c4-5588-8bf5-be3ee421e520,Items,1,isad:lh:174022,R 134 / 1082,,,,,,,Nederlands,remarks
tg:lhdc:3668,7e4478db-1aaf-5206-96a2-5a3e4b6a94a9,Items,1,isad:lh:179320,R 134 / 3050,,,,,,,Nederlands,remarks
tg:lhdc:4457,c73cf5d3-64cd-5052-87cb-992d4748cb6d,Items,1,isad:lh:181055,R 134 / 3834,,,,,,,Nederlands,remarks
tg:lhdc:3392,fe08890c-10ca-5537-b199-14dd5e3ceb34,Items,1,isad:lh:179115,R 134 / 2778,,,,,,,Nederlands,remarks
tg:lhdc:660,80376c4e-70c4-5795-a092-8afd74166129,Items,1,isad:lh:174440,R 134 / 192,,,,,,,Nederlands,remarks
tg:lhdc:2429,02605c00-af7d-5577-98cb-1a85682b5318,Items,1,isad:lh:178530,R 134 / 1826,,,,,,,Nederlands,remarks
tg:lhdc:2079,fa73a865-3214-557f-b0b1-3190a82470a3,Items,1,isad:lh:178687,R 134 / 1496,,,,,,,Nederlands,remarks
tg:lhdc:2583,36897cb4-7cb3-5e96-81bc-97dc658c3a88,Items,1,isad:lh:178689,R 134 / 1980,,,,,,,Nederlands,remarks
tg:lhdc:3845,030ff782-427f-50a7-8b82-c747486f4e4b,Items,1,isad:lh:179324,R 134 / 3226,,,,,,,Nederlands,remarks
tg:lhdc:1878,9f41095a-a068-5613-bea6-0b64768781af,Items,1,isad:lh:174448,R 134 / 1297,,,,,,,Nederlands,remarks
tg:lhdc:2757,cc029deb-2e59-5be5-9dac-158d37a5f5af,Items,1,isad:lh:179101,R 134 / 2147,,,,,,,Nederlands,remarks
tg:lhdc:2307,d33f3bab-8f34-5ef5-a548-cbbefaf20c64,Items,1,isad:lh:178527,R 134 / 1704,,,,,,,Nederlands,remarks
tg:lhdc:4379,8e5b5419-b3ca-5dd2-92bc-71150092d05a,Items,1,isad:lh:181055,R 134 / 3756,,,,,,,Nederlands,remarks
tg:lhdc:1481,b5b15d38-757f-52a3-9f9b-5f951c2ac0bb,Items,1,isad:lh:174451,R 134 / 923,,,,,,,Nederlands,remarks
tg:lhdc:3146,a65ee471-a227-567e-b7f1-b9e1c882f8c9,Items,1,isad:lh:179109,R 134 / 2534,,,,,,,Nederlands,remarks
tg:lhdc:4683,ba789a8c-6255-50d1-a03e-0f8f5715f246,Items,1,isad:lh:182249,R134 / 4045,,,,,,,Nederlands,remarks
tg:lhdc:3516,8c0cb3d1-912f-5e5f-a4af-e577c7a328f6,Items,1,isad:lh:179315,R 134 / 2898,,,,,,,Nederlands,remarks
tg:lhdc:3003,6eb1f5f3-3c5e-5eba-a451-2ca749ca2c03,Items,1,isad:lh:179107,R 134 / 2392,,,,,,,Nederlands,remarks
tg:lhdc:4396,3fdd3fdd-1139-5122-9a3a-749efde482be,Items,1,isad:lh:181055,R 134 / 3773,,,,,,,Nederlands,remarks
tg:lhdc:3453,b54f98db-8c9c-592f-bfef-f03fbb41badc,Items,1,isad:lh:179117,R 134 / 2836,,,,,,,Nederlands,remarks
tg:lhdc:1194,003777b1-abc0-546d-9391-e4b16df3552c,Items,1,isad:lh:175069,R 134 / 660,,,,,,,Nederlands,remarks
tg:lhdc:3900,978e4c57-5a0b-5770-a7a7-eb65d20ef7a0,Items,1,isad:lh:179326,R 134 / 3281,,,,,,,Nederlands,remarks
tg:lhdc:2612,1e2a4d17-8f3b-518f-bc3e-1327bce52163,Items,1,isad:lh:178530,R 134 / 2009,,,,,,,Nederlands,remarks
tg:lhdc:908,06064a12-74d0-5931-818f-262b8166a289,Items,1,isad:lh:174438,R 134 / 422,,,,,,,Nederlands,remarks
tg:lhdc:2242,6ed628f6-6596-514f-900f-a05da2295720,Items,1,isad:lh:178686,R 134 / 1653,,,,,,,Nederlands,remarks
tg:lhdc:1897,c983e259-f95b-5678-a3c4-4becf50e0600,Items,1,isad:lh:178527,R 134 / 1316,,,,,,,Nederlands,remarks
tg:lhdc:288,82e91293-6e94-5a5e-a48a-89cd4b744d3d,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,,Nederlands,remarks
tg:lhdc:1747,8b6f03d2-0de9-5084-9a56-61c5c689f3c9,Items,1,isad:lh:174014,R 134 / 1172,,,,,,,Nederlands,remarks
tg:lhdc:2868,f329a386-7c8b-5299-aa7b-ea2748e01096,Items,1,isad:lh:179104,R 134 / 2258,,,,,,,Nederlands,remarks
tg:lhdc:4545,5fe159d0-0b97-5077-bb45-8aa9d5062e42,Items,1,isad:lh:181360,R 134 / 3922,,,,,,,Nederlands,remarks
tg:lhdc:3280,8d0199f4-c3ac-5879-8caf-1f4110fd2200,Items,1,isad:lh:179112,R 134 / 2666,,,,,,,Nederlands,remarks
tg:lhdc:772,2d6a173c-554f-5f96-a53a-3f10c030e45a,Items,1,isad:lh:175069,R 134 / 296,,,,,,,Nederlands,remarks
tg:lhdc:1317,644ca177-2e50-598f-bdfb-275371a1b635,Items,1,isad:lh:174440,R 134 / 770,,,,,,,Nederlands,remarks
tg:lhdc:4115,c8e13a96-4ece-51b9-8048-c730b5981915,Items,1,isad:lh:179653,R 134 / 3493,,,,,,,Nederlands,remarks
tg:lhdc:322,487dad95-bb75-5f45-9b40-9d3dd8ee0d14,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,,Nederlands,remarks
tg:lhdc:2491,dadb351d-ffa8-5cfc-81f7-58deb2e2202b,Items,1,isad:lh:178531,R 134 / 1888,,,,,,,Nederlands,remarks
tg:lhdc:2184,532e7022-6e3d-524c-96db-2731c7d7b6b4,Items,1,isad:lh:169770,R 704 / 57,tr:lh:4825,"R 704 / 57(4), 35 - 42",,,,,Nederlands,remarks
tg:lhdc:4400,56e572f0-1ab8-59e2-aaa3-f263c4486fda,Items,1,isad:lh:181055,R 134 / 3777,,,,,,,Nederlands,remarks
tg:lhdc:1602,9f1e5823-cffc-5c35-a7ad-b4aa92a3916f,Items,1,isad:lh:174426,R 134 / 1038,,,,,,,Nederlands,remarks
tg:lhdc:3795,96bf3d63-d560-522b-bef9-a982828158ce,Items,1,isad:lh:179323,R 134 / 3176,,,,,,,Nederlands,remarks
tg:lhdc:4050,1742a9e1-4f4e-5226-ae2a-60b7299e1059,Items,1,isad:lh:179649,R 134 / 3428,,,,,,,Nederlands,remarks
tg:lhdc:2887,248b3586-ed85-5b37-884a-e135f446f43e,Items,1,isad:lh:179104,R 134 / 2277,,,,,,,Nederlands,remarks
tg:lhdc:267,8d2e29b6-9996-533f-9d05-7917c8ddf43f,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,,Nederlands,remarks
tg:lhdc:1252,efbef7a8-f4d6-5d43-9fdb-20a0d045a6c7,Items,1,isad:lh:175046,R 134 / 706,,,,,,,Nederlands,remarks
tg:lhdc:3500,c7c076a2-2765-5703-8c9e-43f5d91430a5,Items,1,isad:lh:179118,R 134 / 2883,,,,,,,Nederlands,remarks
tg:lhdc:508,834e2cb0-b63a-5d93-b00a-86db190f0437,Items,1,isad:lh:174022,R 134 / 56,,,,,,,Nederlands,remarks
tg:lhdc:3150,a215a952-5be5-5971-a1ff-f05b27a52b83,Items,1,isad:lh:179109,R 134 / 2538,,,,,,,Nederlands,remarks
tg:lhdc:4695,a98f3dc2-6ba9-5c6f-bf3d-62f4c771ac78,Items,1,isad:lh:182249,R134 / 4057,,,,,,,Nederlands,remarks
tg:lhdc:1497,a3c130c3-f09a-50cc-a7db-9d0e7f8b9225,Items,1,isad:lh:174020,R 134 / 939,,,,,,,Nederlands,remarks
tg:lhdc:2311,4b6ff288-470c-513b-8c1b-70281d82f9b0,Items,1,isad:lh:178527,R 134 / 1705,,,,,,,Nederlands,remarks
tg:lhdc:2741,d9c394fa-ab6c-50fb-a754-1aad5396e0e4,Items,1,isad:lh:179101,R 134 / 2133,,,,,,,Nederlands,remarks
tg:lhdc:3853,b618b393-fff3-52b5-bcf3-9102e0a2de0d,Items,1,isad:lh:179325,R 134 / 3234,,,,,,,Nederlands,remarks
tg:lhdc:1881,648c71de-08d4-5b03-8a51-65dfc2b4e696,Items,1,isad:lh:174448,R 134 / 1300,,,,,,,Nederlands,remarks
tg:lhdc:2254,ae010ecf-a729-5d6f-9edf-ce7ac9a9552a,Items,1,isad:lh:178699,R 704 / 58,tr:lh:4825,"R 704 / 58(13), 211 - 280",,,,,Nederlands,remarks
tg:lhdc:2604,f5c6ed93-c3e5-5438-bdfd-e6c9a793e1ea,Items,1,isad:lh:174445,R 134 / 2001,,,,,,,Nederlands,remarks
tg:lhdc:3916,348aebeb-3b32-5602-9de1-4ab921cd8734,Items,1,isad:lh:179326,R 134 / 3297,,,,,,,Nederlands,remarks
tg:lhdc:1182,02eaf485-caae-5b03-a02c-82e34b0be6e8,Items,1,isad:lh:174442,R 134 / 651,,,,,,,Nederlands,remarks
tg:lhdc:1478,5a7eed96-3962-5501-ad6b-4b5fdb6f75c4,Items,1,isad:lh:174450,R 134 / 920,,,,,,,Nederlands,remarks
tg:lhdc:4380,9c249053-b4fd-5260-90da-e18184f2cac9,Items,1,isad:lh:181055,R 134 / 3757,,,,,,,Nederlands,remarks
tg:lhdc:3445,fa3a1fa2-6495-514d-b456-57267431f9ac,Items,1,isad:lh:179117,R 134 / 2828,,,,,,,Nederlands,remarks
tg:lhdc:1028,59d91c0d-ff87-52a7-b4cd-d44e3584548e,Items,1,isad:lh:174428,R 134 / 507,,,,,,,Nederlands,remarks
tg:lhdc:3015,ad53c140-fe72-5953-889d-19189feffc11,Items,1,isad:lh:179107,R 134 / 2404,,,,,,,Nederlands,remarks
tg:lhdc:2487,432355c4-951b-5945-828d-66a7901789d1,Items,1,isad:lh:178531,R 134 / 1884,,,,,,,Nederlands,remarks
tg:lhdc:334,aabcda04-bbdd-59a9-920a-6d10cd8c5c49,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,,Nederlands,remarks
tg:lhdc:4103,7cd119fa-48b7-51c3-bc2b-f443f3b23f42,Items,1,isad:lh:179657,R 134 / 3481,,,,,,,Nederlands,remarks
tg:lhdc:1301,a310487b-9cdc-52fe-94d7-021e29f1826f,Items,1,isad:lh:175046,R 134 / 754,,,,,,,Nederlands,remarks
tg:lhdc:764,26ae5759-4e98-5992-90ff-dc92567417a0,Items,1,isad:lh:174324,R 134 / 291,,,,,,,Nederlands,remarks
