ResourceID,brocade.id,card,order,adm.isadPartOf,adm.volgnummer,adm.acquiredVia,adm.note,adm.inv,adm.plaatsingsnummer,adm.magazijnplaats,adm.magazijnplaats_alt6
6f99b456-af1c-54f2-a937-398e90af2c11,tg:lhdc:355,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,
1e5593a2-2461-5bfa-91bf-16e4a58f3536,tg:lhdc:1360,Items,1,isad:lh:175046,R 134 / 813,,,,,,
15e022f0-1c2a-57e6-a0f1-36d0a5ba137f,tg:lhdc:4498,Items,1,isad:lh:179670,R 134 / 3876,,,,,,
cf691e1e-fdda-5b34-8968-b98e6e045cb1,tg:lhdc:4532,Items,1,isad:lh:181360,R 134 / 3909,,,,,,
41f4b922-7c9f-59c3-be03-9e770766688c,tg:lhdc:705,Items,1,isad:lh:174442,R 134 / 236,,,,,,
e28030d3-3a73-57d4-b276-fba501aa1da5,tg:lhdc:1730,Items,1,isad:lh:174584,R 134 / 1155,,,,,,
d329e12d-429c-5804-ba3b-14baafceb6b4,tg:lhdc:2235,Items,1,isad:lh:178686,R 134 / 1646,,,,,,
63e9e230-6e25-5e88-829f-5ad7d220ebc1,tg:lhdc:3977,Items,1,isad:lh:179645,R 134 / 3356,,,,,,
fdf4801e-d05e-57a6-b527-cada237c0f66,tg:lhdc:2665,Items,1,isad:lh:179099,R 134 / 2058,,,,,,
3bf97998-ed58-5e49-8518-73a68241cfaf,tg:lhdc:1419,Items,1,isad:lh:174449,R 134 / 867,,,,,,
25909a97-43e9-51bd-90c9-db9c2fd76542,tg:lhdc:3424,Items,1,isad:lh:179116,R 134 / 2809,,,,,,
916d6e19-fa43-59b2-bad5-886a8d60b694,tg:lhdc:1049,Items,1,isad:lh:174441,R 134 / 527,,,,,,
cc6f22d3-5a39-5d06-bd9b-3c7b74a47452,tg:lhdc:3074,Items,1,isad:lh:179108,R 134 / 2463,,,,,,
88b7da6d-85a5-5f24-b602-8f3b635538f0,tg:lhdc:586,Items,1,isad:lh:174273,R 134 / 128,,,,,,
9217783e-ee43-5912-adf4-f328807c83cc,tg:lhdc:3561,Items,1,isad:lh:179317,R 134 / 2943,,,,,,
61be53e5-f7cb-5c3a-9501-55b8f361171a,tg:lhdc:569,Items,1,isad:lh:173688,R 134 / 111,,,,,,
65d826d4-8ded-590a-9a47-58b87953ab65,tg:lhdc:3131,Items,1,isad:lh:179109,R 134 / 2520,,,,,,
52d34adf-3a0c-5b54-8a39-7cd399a028d2,tg:lhdc:139,Items,1,isad:lh:115910,M 6147 / 149,tr:lh:7635,,,,,
221adf65-936c-5bea-bb8b-26d86f3ab1f1,tg:lhdc:2370,Items,1,isad:lh:178689,R 134 / 1767,,,,,,
b8b5409c-91ae-59d4-8b50-db012a9ff53a,tg:lhdc:61,Items,1,,,,,225272/2891,"AV.38.5.40bis.7 (LK VIII,10)",,
7fd80fdc-50d5-5231-a07e-de8064fdf0fe,tg:lhdc:990,Items,1,isad:lh:174439,,,,,R 134 /,,
0826314a-849d-5602-b60e-60b58948c98f,tg:lhdc:3998,Items,1,isad:lh:179646,R 134 / 3376,,,,,,
76406dc6-7580-5de0-b5c0-814152cdb277,tg:lhdc:3832,Items,1,isad:lh:179324,R 134 / 3213,,,,,,
9bfe6693-2041-559a-9a8e-d6b600339ac6,tg:lhdc:2720,Items,1,isad:lh:179101,R 134 / 2112,,,,,,
f93f5df6-e2ad-539d-ae0a-69af22d4e973,tg:lhdc:4420,Items,1,isad:lh:181055,R 134 / 3797,,,,,,
84261505-fb98-52d4-bb05-50a9372df381,tg:lhdc:617,Items,1,isad:lh:174020,R 134 / 160,,,,,,
d135666a-bdb2-521e-b1a7-93ae1953da4b,tg:lhdc:1622,Items,1,isad:lh:174428,R 134 / 1055,,,,,,
66e4ca80-b521-5e90-8662-831d28729694,tg:lhdc:4070,Items,1,isad:lh:179645,R 134 / 3448,,,,,,
0c5ed36c-a28f-5801-887b-36fabad1a6e8,tg:lhdc:1788,Items,1,isad:lh:174018,R 134 / 1208,,,,,,
7c777b56-e115-5645-8df4-7d3a0a10c2cc,tg:lhdc:1272,Items,1,isad:lh:174428,R 134 / 725,,,,,,
b97a36e2-cb4d-5d7e-ade8-cd3cddf02362,tg:lhdc:1767,Items,1,isad:lh:174446,R 134 / 1188,,,,,,
c78827f5-1ce3-52e5-a8b0-48215662f1e1,tg:lhdc:2848,Items,1,isad:lh:179103,R 134 / 2238,,,,,,
974a8408-449f-503a-b28b-212d53267b2d,tg:lhdc:4565,Items,1,isad:lh:181527,R 134 / 3939,,,,,,
b1803d8b-5046-5517-a69f-5d741c2f73a9,tg:lhdc:752,Items,1,isad:lh:174426,R 134 / 281,,,,,,
05e6451a-7fec-536d-95f0-53908402b809,tg:lhdc:1337,Items,1,isad:lh:174430,R 134 / 790,,,,,,
3a84d51b-a929-5e6e-bfba-2b6708e90231,tg:lhdc:4135,Items,1,isad:lh:179655,R 134 / 3513,,,,,,
0231e8fd-5eee-5636-93ff-3f3498c33beb,tg:lhdc:302,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,
83acefd8-40ab-5976-9620-48452c74db0f,tg:lhdc:3023,Items,1,isad:lh:179107,R 134 / 2412,,,,,,
5b1ce86f-78c1-5c7b-81b0-604732401554,tg:lhdc:3473,Items,1,isad:lh:179118,R 134 / 2856,,,,,,
df719c49-8f4b-5957-9fff-e6fb3ffeda37,tg:lhdc:181,Items,1,,,,,,G 21795 / K,,
1d701e34-e5d2-5cbc-9b9d-015d0381cbad,tg:lhdc:3189,Items,1,isad:lh:179110,R 134 / 2577,,,,,,
1b0f34bc-c92d-5083-874e-53a93e20a90a,tg:lhdc:3920,Items,1,isad:lh:179326,R 134 / 3301,,,,,,
804a9264-69ab-5cfb-8e17-dfe34ced3e9b,tg:lhdc:2632,Items,1,isad:lh:179099,R 134 /2028,,,,,,
8d55f709-62e5-5542-a207-f29a41379308,tg:lhdc:928,Items,1,isad:lh:174439,R 134 / 438,,,,,,
38b9768c-0642-5614-87e6-c7fe7d4c9ddf,tg:lhdc:2262,Items,1,isad:lh:174497,R 134 / 1659,,,,,,
8688a39b-5763-5a6c-8985-51c80f2e3bbd,tg:lhdc:882,Items,1,isad:lh:174436,R 134 / 396,,,,,,
dc907964-1af2-556b-b23d-ee022e7f3b89,tg:lhdc:2798,Items,1,isad:lh:179102,R 134 / 2188,,,,,,
9ccadf99-1c93-5698-abc1-699b1e450313,tg:lhdc:1858,Items,1,isad:lh:174018,R 134 / 1277,,,,,,
06f11090-9dd5-5b79-8123-b666383514bf,tg:lhdc:3865,Items,1,isad:lh:179325,R 134 / 3246,,,,,,
33127601-a384-586e-80b2-95fb25d970c9,tg:lhdc:2777,Items,1,isad:lh:179102,R 134 / 2167,,,,,,
2afc635f-94dd-5b13-93fe-b23983148383,tg:lhdc:2327,Items,1,isad:lh:174452,R 134 / 1724,,,,,,
8cee5a1e-60a2-50ee-9350-6c52ceb23530,tg:lhdc:36,Items,1,,,,,225272/2927,"AV.38.5.40bis.49 (LK VIII,10)",,
aa425f71-c0ca-5722-8e01-d2e8eadb30c7,tg:lhdc:4359,Items,1,isad:lh:181055,R 134 / 3736,,,,,,
60bac7a9-fb4a-50de-9640-738155fc8ae2,tg:lhdc:3166,Items,1,isad:lh:179110,R 134 / 2554,,,,,,
e51281df-2e26-59b5-851d-2ca5b7dfa179,tg:lhdc:494,Items,1,,R 134 / 42,,,,,,
6a227b1c-02af-5ade-bbc9-a3f86486e73b,tg:lhdc:4709,Items,1,isad:lh:182250,R134 / 4069,,,,,,
f04f8cb8-0f4d-56ca-9326-f4f5f0274d20,tg:lhdc:3536,Items,1,isad:lh:179317,R 134 / 2918,,,,,,
64561ea8-d0dd-52e6-b6a5-77c666daed11,tg:lhdc:4284,Items,1,isad:lh:179643,R 134 / 3662,,,,,,
f8a01a8a-dff7-5041-aaec-4c903b343006,tg:lhdc:3541,Items,1,isad:lh:179317,R 134 / 2923,,,,,,
e7fd0343-9b29-5e57-b2b8-682e8eb6962b,tg:lhdc:549,Items,1,isad:lh:174019,R 134 / 93,,,,,,
74910617-e29d-53b7-9576-67fe21aed815,tg:lhdc:1086,Items,1,isad:lh:175046,R 134 / 560,,,,,,
b7b7eda1-b969-51cf-90e5-0357d4c4f953,tg:lhdc:3111,Items,1,isad:lh:179109,R 134 / 2500,,,,,,
92b1b8d9-a474-50e3-afec-b766a8b529b2,tg:lhdc:2350,Items,1,isad:lh:178533,R 134 / 1747,,,,,,
2d3e31a2-3fec-5ace-96f0-0be1f186afb7,tg:lhdc:41,Items,1,,,,,225272/2931,"AV.38.5.40bis.57 (LK VIII,10)",,
cf8653f7-b03f-51a9-8a5b-a9be6c8d59ce,tg:lhdc:1985,Items,1,isad:lh:174017,R 134 / 1403,,,,,,
35c6b991-6f75-5785-ba89-58b407e91f4f,tg:lhdc:3812,Items,1,isad:lh:179324,R 134 / 3193,,,,,,
16aa917f-d288-594a-8290-d60745ca7049,tg:lhdc:2700,Items,1,isad:lh:179100,R 134 / 2092,,,,,,
385fc22f-9cd5-5323-9b7e-4b74c5b8ff71,tg:lhdc:2215,Items,1,isad:lh:174448,R 134 / 1626,,,,,,
6bfe0014-7452-5539-b14f-5adae4425023,tg:lhdc:3957,Items,1,isad:lh:179645,R 134 / 3336,,,,,,
35f6d5f2-4f61-5eec-8929-68095cc172d2,tg:lhdc:3404,Items,1,isad:lh:179115,R 134 / 2789,,,,,,
1d2ef4aa-066b-5380-a3a0-a825d82cc046,tg:lhdc:1439,Items,1,isad:lh:174014,R 134 / 885,,,,,,
6e23f5b4-2063-5a1d-b11e-1121092e6925,tg:lhdc:1593,Items,1,isad:lh:174430,R 134 / 1030,,,,,,
be49439b-7471-5241-84c3-1fc75a069895,tg:lhdc:3054,Items,1,isad:lh:179108,R 134 / 2443,,,,,,
ca28d3c6-9715-598e-8237-c993f78687fe,tg:lhdc:1069,Items,1,isad:lh:175046,R 134 / 545,,,,,,
4fa43658-1d32-5eb2-aeca-3616aa36fc18,tg:lhdc:2096,Items,1,isad:lh:174047,R 134 / 1513,,,,,,
85d55802-7c61-533c-9b9e-a23a5561c03f,tg:lhdc:3687,Items,1,isad:lh:179320,R 134 / 3069,,,,,,
62c5c292-7593-51ff-8313-fe6753ca2f77,tg:lhdc:4142,Items,1,isad:lh:179649,R 134 / 3520,,,,,,
aa31e27c-3e96-5abc-97fd-8cea04b292ed,tg:lhdc:2995,Items,1,isad:lh:179106,R 134 / 2384,,,,,,
042a7d3f-61b8-56cb-b0a9-07d8f76be226,tg:lhdc:375,Items,1,isad:lh:152066,B 708 / 1678,tr:lh:3402,,,,,
e0fd5dbb-74f9-50ee-9a2b-bacc34ab2f01,tg:lhdc:1340,Items,1,isad:lh:174430,R 134 / 793,,,,,,
b53ca6f0-623a-59c4-a343-38b044e8d7c2,tg:lhdc:4512,Items,1,isad:lh:181359,R 134 / 3890,,,,,,
92f94cbe-5ba2-5c5c-b99b-99201f81438f,tg:lhdc:725,Items,1,isad:lh:174430,R 134 / 256,,,,,,
f1397b85-3c47-5ab4-9f64-8ae3a39de4fe,tg:lhdc:1710,Items,1,isad:lh:178529,R 134 / 1136,,,,,,
039dfb54-f9d1-50d5-aa04-801d1ed4af99,tg:lhdc:1205,Items,1,isad:lh:174437,R 134 / 669,,,,,,
e3d6512e-85dc-5334-8ee4-be1bb96a826d,tg:lhdc:3238,Items,1,isad:lh:179111,R 134 / 2624,,,,,,
20e3c651-6137-5678-a684-af7c4436d73e,tg:lhdc:4007,Items,1,isad:lh:179647,R 134 / 3385,,,,,,
f3445585-93c4-5588-8bf5-be3ee421e520,tg:lhdc:1655,Items,1,isad:lh:174022,R 134 / 1082,,,,,,
7e4478db-1aaf-5206-96a2-5a3e4b6a94a9,tg:lhdc:3668,Items,1,isad:lh:179320,R 134 / 3050,,,,,,
c73cf5d3-64cd-5052-87cb-992d4748cb6d,tg:lhdc:4457,Items,1,isad:lh:181055,R 134 / 3834,,,,,,
fe08890c-10ca-5537-b199-14dd5e3ceb34,tg:lhdc:3392,Items,1,isad:lh:179115,R 134 / 2778,,,,,,
80376c4e-70c4-5795-a092-8afd74166129,tg:lhdc:660,Items,1,isad:lh:174440,R 134 / 192,,,,,,
02605c00-af7d-5577-98cb-1a85682b5318,tg:lhdc:2429,Items,1,isad:lh:178530,R 134 / 1826,,,,,,
fa73a865-3214-557f-b0b1-3190a82470a3,tg:lhdc:2079,Items,1,isad:lh:178687,R 134 / 1496,,,,,,
36897cb4-7cb3-5e96-81bc-97dc658c3a88,tg:lhdc:2583,Items,1,isad:lh:178689,R 134 / 1980,,,,,,
030ff782-427f-50a7-8b82-c747486f4e4b,tg:lhdc:3845,Items,1,isad:lh:179324,R 134 / 3226,,,,,,
9f41095a-a068-5613-bea6-0b64768781af,tg:lhdc:1878,Items,1,isad:lh:174448,R 134 / 1297,,,,,,
cc029deb-2e59-5be5-9dac-158d37a5f5af,tg:lhdc:2757,Items,1,isad:lh:179101,R 134 / 2147,,,,,,
d33f3bab-8f34-5ef5-a548-cbbefaf20c64,tg:lhdc:2307,Items,1,isad:lh:178527,R 134 / 1704,,,,,,
8e5b5419-b3ca-5dd2-92bc-71150092d05a,tg:lhdc:4379,Items,1,isad:lh:181055,R 134 / 3756,,,,,,
b5b15d38-757f-52a3-9f9b-5f951c2ac0bb,tg:lhdc:1481,Items,1,isad:lh:174451,R 134 / 923,,,,,,
a65ee471-a227-567e-b7f1-b9e1c882f8c9,tg:lhdc:3146,Items,1,isad:lh:179109,R 134 / 2534,,,,,,
ba789a8c-6255-50d1-a03e-0f8f5715f246,tg:lhdc:4683,Items,1,isad:lh:182249,R134 / 4045,,,,,,
8c0cb3d1-912f-5e5f-a4af-e577c7a328f6,tg:lhdc:3516,Items,1,isad:lh:179315,R 134 / 2898,,,,,,
6eb1f5f3-3c5e-5eba-a451-2ca749ca2c03,tg:lhdc:3003,Items,1,isad:lh:179107,R 134 / 2392,,,,,,
3fdd3fdd-1139-5122-9a3a-749efde482be,tg:lhdc:4396,Items,1,isad:lh:181055,R 134 / 3773,,,,,,
b54f98db-8c9c-592f-bfef-f03fbb41badc,tg:lhdc:3453,Items,1,isad:lh:179117,R 134 / 2836,,,,,,
003777b1-abc0-546d-9391-e4b16df3552c,tg:lhdc:1194,Items,1,isad:lh:175069,R 134 / 660,,,,,,
978e4c57-5a0b-5770-a7a7-eb65d20ef7a0,tg:lhdc:3900,Items,1,isad:lh:179326,R 134 / 3281,,,,,,
1e2a4d17-8f3b-518f-bc3e-1327bce52163,tg:lhdc:2612,Items,1,isad:lh:178530,R 134 / 2009,,,,,,
06064a12-74d0-5931-818f-262b8166a289,tg:lhdc:908,Items,1,isad:lh:174438,R 134 / 422,,,,,,
6ed628f6-6596-514f-900f-a05da2295720,tg:lhdc:2242,Items,1,isad:lh:178686,R 134 / 1653,,,,,,
c983e259-f95b-5678-a3c4-4becf50e0600,tg:lhdc:1897,Items,1,isad:lh:178527,R 134 / 1316,,,,,,
82e91293-6e94-5a5e-a48a-89cd4b744d3d,tg:lhdc:288,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,
8b6f03d2-0de9-5084-9a56-61c5c689f3c9,tg:lhdc:1747,Items,1,isad:lh:174014,R 134 / 1172,,,,,,
f329a386-7c8b-5299-aa7b-ea2748e01096,tg:lhdc:2868,Items,1,isad:lh:179104,R 134 / 2258,,,,,,
5fe159d0-0b97-5077-bb45-8aa9d5062e42,tg:lhdc:4545,Items,1,isad:lh:181360,R 134 / 3922,,,,,,
8d0199f4-c3ac-5879-8caf-1f4110fd2200,tg:lhdc:3280,Items,1,isad:lh:179112,R 134 / 2666,,,,,,
2d6a173c-554f-5f96-a53a-3f10c030e45a,tg:lhdc:772,Items,1,isad:lh:175069,R 134 / 296,,,,,,
644ca177-2e50-598f-bdfb-275371a1b635,tg:lhdc:1317,Items,1,isad:lh:174440,R 134 / 770,,,,,,
c8e13a96-4ece-51b9-8048-c730b5981915,tg:lhdc:4115,Items,1,isad:lh:179653,R 134 / 3493,,,,,,
487dad95-bb75-5f45-9b40-9d3dd8ee0d14,tg:lhdc:322,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,
dadb351d-ffa8-5cfc-81f7-58deb2e2202b,tg:lhdc:2491,Items,1,isad:lh:178531,R 134 / 1888,,,,,,
532e7022-6e3d-524c-96db-2731c7d7b6b4,tg:lhdc:2184,Items,1,isad:lh:169770,R 704 / 57,tr:lh:4825,"R 704 / 57(4), 35 - 42",,,,
56e572f0-1ab8-59e2-aaa3-f263c4486fda,tg:lhdc:4400,Items,1,isad:lh:181055,R 134 / 3777,,,,,,
2e263c17-2437-5318-b2ff-4b8642191284,tg:lhdc:637,Items,1,,,tr:lh:140162,,,,,
9f1e5823-cffc-5c35-a7ad-b4aa92a3916f,tg:lhdc:1602,Items,1,isad:lh:174426,R 134 / 1038,,,,,,
96bf3d63-d560-522b-bef9-a982828158ce,tg:lhdc:3795,Items,1,isad:lh:179323,R 134 / 3176,,,,,,
1742a9e1-4f4e-5226-ae2a-60b7299e1059,tg:lhdc:4050,Items,1,isad:lh:179649,R 134 / 3428,,,,,,
248b3586-ed85-5b37-884a-e135f446f43e,tg:lhdc:2887,Items,1,isad:lh:179104,R 134 / 2277,,,,,,
8d2e29b6-9996-533f-9d05-7917c8ddf43f,tg:lhdc:267,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,
efbef7a8-f4d6-5d43-9fdb-20a0d045a6c7,tg:lhdc:1252,Items,1,isad:lh:175046,R 134 / 706,,,,,,
c7c076a2-2765-5703-8c9e-43f5d91430a5,tg:lhdc:3500,Items,1,isad:lh:179118,R 134 / 2883,,,,,,
834e2cb0-b63a-5d93-b00a-86db190f0437,tg:lhdc:508,Items,1,isad:lh:174022,R 134 / 56,,,,,,
a215a952-5be5-5971-a1ff-f05b27a52b83,tg:lhdc:3150,Items,1,isad:lh:179109,R 134 / 2538,,,,,,
a98f3dc2-6ba9-5c6f-bf3d-62f4c771ac78,tg:lhdc:4695,Items,1,isad:lh:182249,R134 / 4057,,,,,,
a3c130c3-f09a-50cc-a7db-9d0e7f8b9225,tg:lhdc:1497,Items,1,isad:lh:174020,R 134 / 939,,,,,,
a23e6b5c-947d-5e14-ae95-d95deeffb8ab,tg:lhdc:158,Items,1,isad:lh:126857,,,,,,,
4b6ff288-470c-513b-8c1b-70281d82f9b0,tg:lhdc:2311,Items,1,isad:lh:178527,R 134 / 1705,,,,,,
d9c394fa-ab6c-50fb-a754-1aad5396e0e4,tg:lhdc:2741,Items,1,isad:lh:179101,R 134 / 2133,,,,,,
b618b393-fff3-52b5-bcf3-9102e0a2de0d,tg:lhdc:3853,Items,1,isad:lh:179325,R 134 / 3234,,,,,,
648c71de-08d4-5b03-8a51-65dfc2b4e696,tg:lhdc:1881,Items,1,isad:lh:174448,R 134 / 1300,,,,,,
ae010ecf-a729-5d6f-9edf-ce7ac9a9552a,tg:lhdc:2254,Items,1,isad:lh:178699,R 704 / 58,tr:lh:4825,"R 704 / 58(13), 211 - 280",,,,
f5c6ed93-c3e5-5438-bdfd-e6c9a793e1ea,tg:lhdc:2604,Items,1,isad:lh:174445,R 134 / 2001,,,,,,
348aebeb-3b32-5602-9de1-4ab921cd8734,tg:lhdc:3916,Items,1,isad:lh:179326,R 134 / 3297,,,,,,
02eaf485-caae-5b03-a02c-82e34b0be6e8,tg:lhdc:1182,Items,1,isad:lh:174442,R 134 / 651,,,,,,
5a7eed96-3962-5501-ad6b-4b5fdb6f75c4,tg:lhdc:1478,Items,1,isad:lh:174450,R 134 / 920,,,,,,
9c249053-b4fd-5260-90da-e18184f2cac9,tg:lhdc:4380,Items,1,isad:lh:181055,R 134 / 3757,,,,,,
fa3a1fa2-6495-514d-b456-57267431f9ac,tg:lhdc:3445,Items,1,isad:lh:179117,R 134 / 2828,,,,,,
59d91c0d-ff87-52a7-b4cd-d44e3584548e,tg:lhdc:1028,Items,1,isad:lh:174428,R 134 / 507,,,,,,
ad53c140-fe72-5953-889d-19189feffc11,tg:lhdc:3015,Items,1,isad:lh:179107,R 134 / 2404,,,,,,
432355c4-951b-5945-828d-66a7901789d1,tg:lhdc:2487,Items,1,isad:lh:178531,R 134 / 1884,,,,,,
aabcda04-bbdd-59a9-920a-6d10cd8c5c49,tg:lhdc:334,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,
7cd119fa-48b7-51c3-bc2b-f443f3b23f42,tg:lhdc:4103,Items,1,isad:lh:179657,R 134 / 3481,,,,,,
a310487b-9cdc-52fe-94d7-021e29f1826f,tg:lhdc:1301,Items,1,isad:lh:175046,R 134 / 754,,,,,,
26ae5759-4e98-5992-90ff-dc92567417a0,tg:lhdc:764,Items,1,isad:lh:174324,R 134 / 291,,,,,,
a691fc64-0ff5-5338-b31e-2f149f578609,tg:lhdc:4553,Items,1,isad:lh:181360,R 134 / 3930,,,,,,
7d7f8c30-61b0-5942-97dc-8d541c0c867a,tg:lhdc:3296,Items,1,isad:lh:179113,R 134 / 2682,,,,,,
4e0d7219-21d1-560f-9642-fc700a65ea27,tg:lhdc:1751,Items,1,isad:lh:174446,R 134 / 1176,,,,,,
101d35c7-ae37-5780-a288-a7ce34fd3014,tg:lhdc:3279,Items,1,isad:lh:179112,R 134 / 2665,,,,,,
80d0b021-efd2-5fa8-b028-0e9b731f5b29,tg:lhdc:1244,Items,1,isad:lh:174443,R 134 / 698,,,,,,
4020ba1d-a6c4-5ff6-8c29-42c3c4ab41d4,tg:lhdc:271,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,
f53652a6-bad8-514a-9f86-ed9b75ecdabe,tg:lhdc:2891,Items,1,isad:lh:179104,R 134 / 2281,,,,,,
4b70c056-84b6-5579-b83f-34663d070191,tg:lhdc:3783,Items,1,isad:lh:179323,R 134 / 3164,,,,,,
35db5de8-86c6-55aa-8c42-941a42ce6ae7,tg:lhdc:4046,Items,1,isad:lh:179650,R 134 / 3424,,,,,,
947a5e3e-c713-56f7-b9ba-5d2cefae7d18,tg:lhdc:3629,Items,1,isad:lh:179319,R 134 / 3011,,,,,,
dd6d3b7b-b263-5d66-bdc1-b40740ad6c1b,tg:lhdc:1614,Items,1,isad:lh:174427,R 134 / 1048,,,,,,
c8d6263b-5ebf-55b4-963a-c5cd4197908a,tg:lhdc:621,Items,1,isad:lh:174018,R 134 / 164,,,,,,
40df530a-49f7-5a14-814f-863e1607d53c,tg:lhdc:4416,Items,1,isad:lh:181055,R 134 / 3793,,,,,,
d73f8991-4be6-5482-9497-59da014037b2,tg:lhdc:2468,Items,1,isad:lh:174450,R 134 / 1865,,,,,,
7944802a-82af-502f-8a3f-6d0e355c32b7,tg:lhdc:2192,Items,1,isad:lh:174016,R 134 / 1603,,,,,,
9111c33f-708d-528b-8e61-c11ace375041,tg:lhdc:2038,Items,1,isad:lh:174449,R 134 / 1455,,,,,,
02e1886a-0070-504c-ad2b-8598b72be8b0,tg:lhdc:2716,Items,1,isad:lh:179101,R 134 / 2108,,,,,,
7e0448dc-a43b-5a4c-9812-42ea487d3925,tg:lhdc:1839,Items,1,isad:lh:174048,R 134 / 1258,,,,,,
9d95a697-9591-5682-a914-d65056f728bd,tg:lhdc:3804,Items,1,isad:lh:179323,R 134 / 3185,,,,,,
23f9f8e1-43b6-5ba4-93a7-e82a8fe033eb,tg:lhdc:1993,Items,1,isad:lh:174022,R 134 / 1411,,,,,,
b209b6e7-9bda-5e68-ade2-e5e7bb1d2397,tg:lhdc:57,Items,1,,,,,225272/2887,"AV.38.5.40bis.3 (LK VIII,10)",,
622edf39-4d85-5551-8cc6-2fe846b68a9a,tg:lhdc:2346,Items,1,isad:lh:174451,R 134 / 1743,,,,,,
d25dc2dc-a0c4-53a0-8ca4-dec97fa619d7,tg:lhdc:4338,Items,1,isad:lh:181055,R 134 / 3715,,,,,,
ea886153-c617-5208-8c33-e18dfaac07fe,tg:lhdc:3107,Items,1,isad:lh:179109,R 134 / 2496,,,,,,
0d12e144-c25a-59de-8f90-a9efa5dc5208,tg:lhdc:1090,Items,1,isad:lh:174273,R 134 / 564,,,,,,
f71510ef-d116-5f40-8ca2-ac9f8d712435,tg:lhdc:4292,Items,1,isad:lh:175046,R 134 / 3669,,,,,,
c8d6faa8-6ce2-5af4-8da0-b9fadb48ffc4,tg:lhdc:3557,Items,1,isad:lh:179317,R 134 / 2939,,,,,,
a0dc177c-a652-5dc6-b195-e08b6e4df504,tg:lhdc:3042,Items,1,isad:lh:179107,R 134 / 2431,,,,,,
228c59f4-4cab-5cf0-9a20-049070a36542,tg:lhdc:1585,Items,1,isad:lh:174430,R 134 / 1022,,,,,,
8227f93e-1301-5e7e-9afc-2db679a3c4b8,tg:lhdc:3412,Items,1,isad:lh:179115,R 134 / 2797,,,,,,
954f9616-2ad3-5d2c-abf2-5f04b0e35a5b,tg:lhdc:2653,Items,1,isad:lh:179099,R 134 / 2048,,,,,,
d3842724-df6c-5b1e-a6ee-dda6efc72d89,tg:lhdc:3941,Items,1,isad:lh:179327,R 134 / 3322,,,,,,
ecd51178-734b-5caf-ac68-78c7c988a18f,tg:lhdc:949,Items,1,isad:lh:174439,R 134 / 456,,,,,,
1092dfc1-5ace-5173-84e7-0e6e5af3ceb5,tg:lhdc:2203,Items,1,isad:lh:174018,R 134 / 1614,,,,,,
e7a648fa-fec3-5a09-ba4d-3e3fc26e6bf6,tg:lhdc:2829,Items,1,isad:lh:179103,R 134 / 2219,,,,,,
8a0473f7-3497-539e-8cae-37daa1e0f7ce,tg:lhdc:1706,Items,1,isad:lh:178529,R 134 / 1132,,,,,,
6a0998ee-9a77-5d5d-835f-ebd19fe32381,tg:lhdc:733,Items,1,isad:lh:174424,R 134 / 263,,,,,,
a675e16f-8fd2-5b93-b49a-72754593103f,tg:lhdc:4504,Items,1,isad:lh:181359,R 134 / 3882,,,,,,
8b92ac4f-ee3a-5cb4-b35a-872b4967f4d7,tg:lhdc:1356,Items,1,isad:lh:174430,R 134 / 809,,,,,,
39f00eef-0d1f-5cba-82e3-59281b5e8c45,tg:lhdc:699,Items,1,isad:lh:175046,R 134 / 230,,,,,,
4cd96a6a-6f1b-5924-8bff-e3421bded130,tg:lhdc:363,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,
1ea66031-ba01-5aab-987a-e18b0a491f32,tg:lhdc:2983,Items,1,isad:lh:179106,R 134 / 2372,,,,,,
4e4543b4-4c8f-5bf5-8a5c-6e7219b25488,tg:lhdc:3691,Items,1,isad:lh:179320,R 134 / 3073,,,,,,
cfa36c7d-0c4e-5e95-a5c9-26d3c53c32b0,tg:lhdc:4154,Items,1,isad:lh:179665,R 134 / 3532,,,,,,
f8a10e05-b013-5289-9502-a6e519637ebf,tg:lhdc:2080,Items,1,isad:lh:178687,R 134 / 1497,,,,,,
ee2f22fb-50fd-59e7-acb8-9ddb8b42721c,tg:lhdc:2595,Items,1,isad:lh:174497,R 134 / 1992,,,,,,
c479acc3-d03c-5b2b-bd53-2c620a47a404,tg:lhdc:676,Items,1,isad:lh:174445,R 134 / 207,,,,,,
f837897f-21d6-5e6b-ba1b-01282621fd05,tg:lhdc:4441,Items,1,isad:lh:181055,R 134 / 3818,,,,,,
a352badd-3266-50fb-87ca-2590c640bf50,tg:lhdc:3384,Items,1,isad:lh:179115,R 134 / 2770,,,,,,
c655f475-af1b-52ad-a709-46b152f6136b,tg:lhdc:1643,Items,1,isad:lh:174022,R 134 / 1075,,,,,,
97783ec4-017e-5b65-b254-d912e4bce8b4,tg:lhdc:4011,Items,1,isad:lh:179649,R 134 / 3389,,,,,,
