ResourceID,card,External Relation URL Prefix,External Relation URL,source_field,Language,ResourceID_mat,mmb_id,mmb_id_mat,order,Material Records,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
020173d1-b0c6-5797-8367-c8d33d4e6ae6,e73_MaterialRecords,,,,,e873d775-5e94-570e-b5e0-09a0c9e8a2d4,tg:mmbbr:1534,tg:mmbbr:1534_#1,1,"[{""resourceId"": ""e873d775-5e94-570e-b5e0-09a0c9e8a2d4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""599d3d02-9f33-4bcf-98fd-a09890093dd7"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
02030be3-5a28-5dec-a190-47c3174d8503,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/02030be3-5a28-5dec-a190-47c3174d8503,object identifier,tg:mmbbr:69,record identifiers,MMB.A.0069,descriptive note,Nederlands,"de verzending en betaling van een gotisch ivoren reliëf en een gotische hellebaard ter bezichtiging, de berichtgeving omtrent een zwaard en een reliekkistje en het aanbod van een beulszwaard en een kachel met landschappen op",Brieven
02030be3-5a28-5dec-a190-47c3174d8503,e73_Languages,,,taal 1,German (language),,,,,,,,,,,,,,
02030be3-5a28-5dec-a190-47c3174d8503,e73_MaterialRecords,,,,,848c6483-371b-5b7b-b86f-eebe883101fa,tg:mmbbr:69,tg:mmbbr:69_#1,1,"[{""resourceId"": ""848c6483-371b-5b7b-b86f-eebe883101fa"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8a615b4a-e7dc-47e2-b3d0-ecdf0c332f89"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
02178ee0-1f15-5aca-8c34-6826bfea5fc1,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/02178ee0-1f15-5aca-8c34-6826bfea5fc1,object identifier,tg:mmbbr:612,record identifiers,MMB.A.0612,descriptive note,Nederlands,"Factuur voor een bakstenen bisschop [Jan Frans van Geel, Augustinus (ontwerp voor een preekstoel te Keerbergen)]",Brieven
02178ee0-1f15-5aca-8c34-6826bfea5fc1,e73_Languages,https://dams.antwerpen.be,/asset/Y1ekMTVXAWUYcfNF5iSK0qTB,,,,,,,,,,,,,,,,
02178ee0-1f15-5aca-8c34-6826bfea5fc1,e73_Languages,,,taal 1,Dutch (language),,,,,,,,,,,,,,
02178ee0-1f15-5aca-8c34-6826bfea5fc1,e73_MaterialRecords,,,,,07f6d7af-7432-5ddb-8510-db6400bf4c50,tg:mmbbr:612,tg:mmbbr:612_#1,1,"[{""resourceId"": ""07f6d7af-7432-5ddb-8510-db6400bf4c50"", ""ontologyProperty"": """", ""resourceXresourceId"": ""775e568d-6003-4d64-a2d6-2b86e1aac301"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
0227435d-e60a-5319-8a36-3508ba3fd138,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/0227435d-e60a-5319-8a36-3508ba3fd138,object identifier,tg:mmbbr:1018,record identifiers,MMB.A.1018,descriptive note,Nederlands,"de vraag om de commissie op een schilderij aan Sangiorgi te betalen en niet aan hem [Matthijs Cock, Landschap met de rust op de vlucht naar Egypte]",Brieven
0227435d-e60a-5319-8a36-3508ba3fd138,e73_Languages,https://dams.antwerpen.be,/asset/w1fZVZabTchIXRbRTY24fowr,,,,,,,,,,,,,,,,
0227435d-e60a-5319-8a36-3508ba3fd138,e73_Languages,,,taal 1,French (language),,,,,,,,,,,,,,
0227435d-e60a-5319-8a36-3508ba3fd138,e73_MaterialRecords,,,,,b5c11372-9778-56bb-ba32-f2605174d562,tg:mmbbr:1018,tg:mmbbr:1018_#1,1,"[{""resourceId"": ""b5c11372-9778-56bb-ba32-f2605174d562"", ""ontologyProperty"": """", ""resourceXresourceId"": ""913d2a22-3655-43a8-9198-caf55320f0b9"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
022bf64a-53dc-52f9-9020-3f958c68f200,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/022bf64a-53dc-52f9-9020-3f958c68f200,object identifier,tg:mmbbr:1895,record identifiers,MMB.A.1895,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,Brieven
022bf64a-53dc-52f9-9020-3f958c68f200,e73_Languages,,,taal 1,French (language),,,,,,,,,,,,,,
022bf64a-53dc-52f9-9020-3f958c68f200,e73_MaterialRecords,,,,,08eef8f4-d24c-5949-a233-17512b6390c1,tg:mmbbr:1895,tg:mmbbr:1895_#1,1,"[{""resourceId"": ""08eef8f4-d24c-5949-a233-17512b6390c1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""462b1fd1-57fa-4fd8-b0d2-2505d48f25c3"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
022d0111-8773-5013-bce8-8def59de2d2d,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/022d0111-8773-5013-bce8-8def59de2d2d,object identifier,tg:mmbbr:365,record identifiers,MMB.A.0365,descriptive note,Nederlands,kwitantie van een schilderij op glas voorstellende de Madonna aan het graf van Christus,Brieven
022d0111-8773-5013-bce8-8def59de2d2d,e73_Languages,,,taal 1,French (language),,,,,,,,,,,,,,
022d0111-8773-5013-bce8-8def59de2d2d,e73_MaterialRecords,,,,,0d2b274a-63da-592f-9410-918bef8acfea,tg:mmbbr:365,tg:mmbbr:365_#1,1,"[{""resourceId"": ""0d2b274a-63da-592f-9410-918bef8acfea"", ""ontologyProperty"": """", ""resourceXresourceId"": ""454d161a-6e02-4164-a1db-f82e85b4e7ff"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
0236ade6-2302-531b-8f2f-baa07971f985,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/0236ade6-2302-531b-8f2f-baa07971f985,object identifier,tg:mmbbr:2260,record identifiers,MMB.A.2260,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
0236ade6-2302-531b-8f2f-baa07971f985,e73_Languages,,,taal 1,French (language),,,,,,,,,,,,,,
0236ade6-2302-531b-8f2f-baa07971f985,e73_MaterialRecords,,,,,d3f47571-a068-58db-a669-58977521109b,tg:mmbbr:2260,tg:mmbbr:2260_#1,1,"[{""resourceId"": ""d3f47571-a068-58db-a669-58977521109b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1fad3408-1e34-4e20-8893-f44d81428556"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
02649c52-f553-5345-8498-2ddc9bc4772d,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/02649c52-f553-5345-8498-2ddc9bc4772d,object identifier,tg:mmbbr:664,record identifiers,MMB.A.0664,descriptive note,Nederlands,de ophaling van een beeld [Hl. Catharina] en de onkosten voor een kist,Brieven
02649c52-f553-5345-8498-2ddc9bc4772d,e73_Languages,https://dams.antwerpen.be,/asset/guaTaTCTVaeqXdVWSpnX3v0T,,,,,,,,,,,,,,,,
02649c52-f553-5345-8498-2ddc9bc4772d,e73_Languages,,,taal 1,Dutch (language),,,,,,,,,,,,,,
02649c52-f553-5345-8498-2ddc9bc4772d,e73_MaterialRecords,,,,,4a01086c-73ef-531c-97e6-375d325ceba2,tg:mmbbr:664,tg:mmbbr:664_#1,1,"[{""resourceId"": ""4a01086c-73ef-531c-97e6-375d325ceba2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""101930f3-94ae-402c-bc79-08447c70560e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
02795ced-a966-5215-aa68-85b622c707dc,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/02795ced-a966-5215-aa68-85b622c707dc,object identifier,tg:mmbbr:1710,record identifiers,MMB.A.1710,descriptive note,Nederlands,Bedankkaartje betreffende de ontvangst van de Rhijnsche Legenden,Brieven
02795ced-a966-5215-aa68-85b622c707dc,e73_Languages,,,taal 1,French (language),,,,,,,,,,,,,,
02795ced-a966-5215-aa68-85b622c707dc,e73_MaterialRecords,,,,,dbe9dce3-5ea6-57bb-8b6b-5b588ae44721,tg:mmbbr:1710,tg:mmbbr:1710_#1,1,"[{""resourceId"": ""dbe9dce3-5ea6-57bb-8b6b-5b588ae44721"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7bbaf424-3936-40d6-b28c-88e63daf2962"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
02b636dc-3169-5b9c-86ca-fdc67b56c072,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/02b636dc-3169-5b9c-86ca-fdc67b56c072,object identifier,tg:mmbbr:132,record identifiers,MMB.A.0132,descriptive note,Nederlands,de verkoop van twee munten van Waldbourg en de aankoop van een stuk van Ferdinand III,Brieven
02b636dc-3169-5b9c-86ca-fdc67b56c072,e73_Languages,,,taal 1,French (language),,,,,,,,,,,,,,
02b636dc-3169-5b9c-86ca-fdc67b56c072,e73_MaterialRecords,,,,,4d7f453b-b473-58ca-bab6-b959274d21bd,tg:mmbbr:132,tg:mmbbr:132_#1,1,"[{""resourceId"": ""4d7f453b-b473-58ca-bab6-b959274d21bd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7688100b-85cf-4e8b-970c-765cd653064a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
02dc7350-4efc-5d4e-8403-09959a2ed308,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/02dc7350-4efc-5d4e-8403-09959a2ed308,object identifier,tg:mmbbr:400,record identifiers,MMB.A.0400,descriptive note,Nederlands,kwitantie van de verkoop van negen schilderijen van Fritz,Brieven
02dc7350-4efc-5d4e-8403-09959a2ed308,e73_Languages,,,taal 1,French (language),,,,,,,,,,,,,,
02dc7350-4efc-5d4e-8403-09959a2ed308,e73_MaterialRecords,,,,,8c4ce06b-6cd9-59d8-a111-a5b7b91f6053,tg:mmbbr:400,tg:mmbbr:400_#1,1,"[{""resourceId"": ""8c4ce06b-6cd9-59d8-a111-a5b7b91f6053"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4535eb44-263a-41dc-8d82-203c3413f3c0"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
02e09d4f-7099-55ae-9770-cfa025da550e,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/02e09d4f-7099-55ae-9770-cfa025da550e,object identifier,tg:mmbbr:882,record identifiers,MMB.A.0882,descriptive note,Nederlands,de ontvangst van geld en de verzending van twee loden vazen en een stoel,Brieven
02e09d4f-7099-55ae-9770-cfa025da550e,e73_Languages,https://dams.antwerpen.be,/asset/T2EJZXSGbhKfNHgigXTjIARC,,,,,,,,,,,,,,,,
02e09d4f-7099-55ae-9770-cfa025da550e,e73_Languages,https://dams.antwerpen.be,/asset/c2LglYoCGAYZYqFIXlQzeTH7,,,,,,,,,,,,,,,,
02e09d4f-7099-55ae-9770-cfa025da550e,e73_Languages,,,taal 1,Dutch (language),,,,,,,,,,,,,,
02e09d4f-7099-55ae-9770-cfa025da550e,e73_MaterialRecords,,,,,3f11aec0-fb27-5f88-8f08-65527235c686,tg:mmbbr:882,tg:mmbbr:882_#1,1,"[{""resourceId"": ""3f11aec0-fb27-5f88-8f08-65527235c686"", ""ontologyProperty"": """", ""resourceXresourceId"": ""19eb56a1-28b2-423b-bdc5-b1bd5e236709"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
02eb91bb-eb9f-5a2a-8910-b194697db31d,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/02eb91bb-eb9f-5a2a-8910-b194697db31d,object identifier,tg:mmbbr:2359,record identifiers,MMB.A.2359,descriptive note,Nederlands,Bedanking om het museum te mogen bezoeken,Brieven
02eb91bb-eb9f-5a2a-8910-b194697db31d,e73_Languages,,,taal 1,French (language),,,,,,,,,,,,,,
02eb91bb-eb9f-5a2a-8910-b194697db31d,e73_MaterialRecords,,,,,6c206b4b-5037-5599-b853-839a67c641ee,tg:mmbbr:2359,tg:mmbbr:2359_#1,1,"[{""resourceId"": ""6c206b4b-5037-5599-b853-839a67c641ee"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ce66353f-73c1-48ca-a64f-34c127292848"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
02ee41bd-0e71-5952-9eca-abb7bd43ff3b,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/02ee41bd-0e71-5952-9eca-abb7bd43ff3b,object identifier,tg:mmbbr:2290,record identifiers,MMB.A.2290,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
02ee41bd-0e71-5952-9eca-abb7bd43ff3b,e73_Languages,,,taal 1,French (language),,,,,,,,,,,,,,
02ee41bd-0e71-5952-9eca-abb7bd43ff3b,e73_MaterialRecords,,,,,900f8605-3da5-5830-94aa-36523a19cd26,tg:mmbbr:2290,tg:mmbbr:2290_#1,1,"[{""resourceId"": ""900f8605-3da5-5830-94aa-36523a19cd26"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f108a78e-1a95-41ae-b00c-f5e5722a91de"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
02f6942e-037a-5bba-8fb1-706f2d37687a,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/02f6942e-037a-5bba-8fb1-706f2d37687a,object identifier,tg:mmbbr:282,record identifiers,MMB.A.0282,descriptive note,Nederlands,"kwitantie van de levering van twee eiken kaders en een eiken kast en voor de restauratie van een portret van Van Dyck, een schilderij van twee bloemstukken en een portret",Brieven
02f6942e-037a-5bba-8fb1-706f2d37687a,e73_Languages,,,taal 1,Dutch (language),,,,,,,,,,,,,,
02f6942e-037a-5bba-8fb1-706f2d37687a,e73_MaterialRecords,,,,,0706d91d-438a-5fc4-a512-bb667430cb88,tg:mmbbr:282,tg:mmbbr:282_#1,1,"[{""resourceId"": ""0706d91d-438a-5fc4-a512-bb667430cb88"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ccea3a4e-9ae6-4101-ad57-ae5927f703a1"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
0332e77d-7eca-595b-89bc-4f3973a2cf73,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/0332e77d-7eca-595b-89bc-4f3973a2cf73,object identifier,tg:mmbbr:99,record identifiers,MMB.A.0099,descriptive note,Nederlands,Factuur voor de restauratie van vier schilderijen,Brieven
0332e77d-7eca-595b-89bc-4f3973a2cf73,e73_Languages,,,taal 1,French (language),,,,,,,,,,,,,,
0332e77d-7eca-595b-89bc-4f3973a2cf73,e73_MaterialRecords,,,,,dedc36a4-050f-5fa2-a92b-6450fe41e139,tg:mmbbr:99,tg:mmbbr:99_#1,1,"[{""resourceId"": ""dedc36a4-050f-5fa2-a92b-6450fe41e139"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8e797dbe-a4b9-4074-8b15-99267432e76e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
03363bbc-2bab-54e5-81bf-45d92c3b6470,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/03363bbc-2bab-54e5-81bf-45d92c3b6470,object identifier,tg:mmbbr:789,record identifiers,MMB.A.0789,descriptive note,Nederlands,kwitantie van een schilderij door Ruysch [Bosstilleven met slang en kikker],Brieven
03363bbc-2bab-54e5-81bf-45d92c3b6470,e73_Languages,https://dams.antwerpen.be,/asset/CsQQXWTsmPaasXuZDTYwqGCp,,,,,,,,,,,,,,,,
03363bbc-2bab-54e5-81bf-45d92c3b6470,e73_Languages,,,taal 1,French (language),,,,,,,,,,,,,,
03363bbc-2bab-54e5-81bf-45d92c3b6470,e73_MaterialRecords,,,,,6818b0cd-43a0-53ee-9c81-96e6de6b6f74,tg:mmbbr:789,tg:mmbbr:789_#1,1,"[{""resourceId"": ""6818b0cd-43a0-53ee-9c81-96e6de6b6f74"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f5ec81ab-9e43-4a49-b46d-03a896249f21"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
033befe5-c038-5310-8fc7-8ae7e59a5306,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/033befe5-c038-5310-8fc7-8ae7e59a5306,object identifier,tg:mmbbr:1915,record identifiers,MMB.A.1915,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,Brieven
033befe5-c038-5310-8fc7-8ae7e59a5306,e73_Languages,,,taal 1,French (language),,,,,,,,,,,,,,
033befe5-c038-5310-8fc7-8ae7e59a5306,e73_MaterialRecords,,,,,1b4e1c42-1892-5a89-8e0d-425dbe1234e2,tg:mmbbr:1915,tg:mmbbr:1915_#1,1,"[{""resourceId"": ""1b4e1c42-1892-5a89-8e0d-425dbe1234e2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9fcf702e-0be6-4a7f-a73b-5467d044018e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
03569b65-0130-5f6c-9cf3-358cda8a6a04,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/03569b65-0130-5f6c-9cf3-358cda8a6a04,object identifier,tg:mmbbr:2453,record identifiers,MMB.A.2453,descriptive note,Nederlands,Het opsturen van gedrukte postkaarten,Brieven
03569b65-0130-5f6c-9cf3-358cda8a6a04,e73_Languages,,,taal 1,German (language),,,,,,,,,,,,,,
03569b65-0130-5f6c-9cf3-358cda8a6a04,e73_MaterialRecords,,,,,3479b621-9e9e-5e87-a0fc-db937bb49b7d,tg:mmbbr:2453,tg:mmbbr:2453_#1,1,"[{""resourceId"": ""3479b621-9e9e-5e87-a0fc-db937bb49b7d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dbd504ff-9590-40da-9a7b-55847010e952"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
0370da98-e171-5e40-81ee-041b6b9a5346,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/0370da98-e171-5e40-81ee-041b6b9a5346,object identifier,tg:mmbbr:1611,record identifiers,MMB.A.1611,descriptive note,Nederlands,In verband met foto's voor een publicatie over ivoren beelden,Brieven
0370da98-e171-5e40-81ee-041b6b9a5346,e73_Languages,,,taal 1,German (language),,,,,,,,,,,,,,
0370da98-e171-5e40-81ee-041b6b9a5346,e73_MaterialRecords,,,,,b280a5af-6e27-5469-a700-bdccfbab398a,tg:mmbbr:1611,tg:mmbbr:1611_#1,1,"[{""resourceId"": ""b280a5af-6e27-5469-a700-bdccfbab398a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""109e5a07-229e-4a63-a6b9-d06c33a85e0b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
037d03df-47bf-583f-bc64-f61fb89fbbab,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/037d03df-47bf-583f-bc64-f61fb89fbbab,object identifier,tg:mmbbr:1318,record identifiers,MMB.A.1318,descriptive note,Nederlands,In verband met de Sint Fredericusstichting,Brieven
037d03df-47bf-583f-bc64-f61fb89fbbab,e73_Languages,,,taal 1,French (language),,,,,,,,,,,,,,
037d03df-47bf-583f-bc64-f61fb89fbbab,e73_MaterialRecords,,,,,b71cc90f-d56b-5ea8-8d14-ed6250206567,tg:mmbbr:1318,tg:mmbbr:1318_#1,1,"[{""resourceId"": ""b71cc90f-d56b-5ea8-8d14-ed6250206567"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6c7d9765-e144-4c8c-98c8-c4adb3d5d628"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
03808884-afee-5054-a2a3-1b059849bf2f,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/03808884-afee-5054-a2a3-1b059849bf2f,object identifier,tg:mmbbr:1510,record identifiers,MMB.A.1510,descriptive note,Nederlands,In verband met patiënten die de instelling verlaten hebben,Brieven
03808884-afee-5054-a2a3-1b059849bf2f,e73_Languages,,,taal 1,French (language),,,,,,,,,,,,,,
03808884-afee-5054-a2a3-1b059849bf2f,e73_MaterialRecords,,,,,265bdd9f-2fb5-5187-b3ae-33a7407c2027,tg:mmbbr:1510,tg:mmbbr:1510_#1,1,"[{""resourceId"": ""265bdd9f-2fb5-5187-b3ae-33a7407c2027"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dcf1c367-5544-44a2-93a8-4557b6a6a69d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
03811273-0ab3-518d-93df-a791195279c8,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/03811273-0ab3-518d-93df-a791195279c8,object identifier,tg:mmbbr:591,record identifiers,MMB.A.0591,descriptive note,Nederlands,de ontvangst van het geld voor een schilderij voorstellende de aanbidding der koningen en de onderhandelingen over een portret en een kader,Brieven
03811273-0ab3-518d-93df-a791195279c8,e73_Languages,https://dams.antwerpen.be,/asset/F1dceNkYSKXUUVkDgiHYCcY8,,,,,,,,,,,,,,,,
03811273-0ab3-518d-93df-a791195279c8,e73_Languages,,,taal 1,French (language),,,,,,,,,,,,,,
03811273-0ab3-518d-93df-a791195279c8,e73_MaterialRecords,,,,,623dad0e-5a48-5a7c-b985-86d02fc9925a,tg:mmbbr:591,tg:mmbbr:591_#1,1,"[{""resourceId"": ""623dad0e-5a48-5a7c-b985-86d02fc9925a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9dcd3818-506a-40d0-971e-ae9c0f790e8c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
03a266dd-ce91-5892-a0c8-1fef9dd7a3bf,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/03a266dd-ce91-5892-a0c8-1fef9dd7a3bf,object identifier,tg:mmbbr:2211,record identifiers,MMB.A.2211,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
03a266dd-ce91-5892-a0c8-1fef9dd7a3bf,e73_Languages,,,taal 1,French (language),,,,,,,,,,,,,,
03a266dd-ce91-5892-a0c8-1fef9dd7a3bf,e73_MaterialRecords,,,,,217cbce6-fa08-5c4d-90c9-236ed48577cc,tg:mmbbr:2211,tg:mmbbr:2211_#1,1,"[{""resourceId"": ""217cbce6-fa08-5c4d-90c9-236ed48577cc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1e12b191-5756-4758-b492-c967ebfa2727"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
03bcbb0b-1e3b-5635-b0ba-17aaa4116c8e,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/03bcbb0b-1e3b-5635-b0ba-17aaa4116c8e,object identifier,tg:mmbbr:435,record identifiers,MMB.A.0435,descriptive note,Nederlands,de vraag om een lezing te geven op de vergadering van het genootschap van numismatiek te Antwerpen,Brieven
03bcbb0b-1e3b-5635-b0ba-17aaa4116c8e,e73_Languages,,,taal 1,French (language),,,,,,,,,,,,,,
03bcbb0b-1e3b-5635-b0ba-17aaa4116c8e,e73_MaterialRecords,,,,,8536615d-8550-51f0-a0d8-bf1ce6a0e54e,tg:mmbbr:435,tg:mmbbr:435_#1,1,"[{""resourceId"": ""8536615d-8550-51f0-a0d8-bf1ce6a0e54e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""df359e71-bba2-4ee6-89eb-d9a11e9021f0"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
03e9093c-7753-5a05-bd50-cb73cf32ba7b,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/03e9093c-7753-5a05-bd50-cb73cf32ba7b,object identifier,tg:mmbbr:1927,record identifiers,MMB.A.1927,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,Brieven
03e9093c-7753-5a05-bd50-cb73cf32ba7b,e73_Languages,,,taal 1,French (language),,,,,,,,,,,,,,
03e9093c-7753-5a05-bd50-cb73cf32ba7b,e73_MaterialRecords,,,,,66df17f1-6c92-57a3-8ffa-2600c009fe62,tg:mmbbr:1927,tg:mmbbr:1927_#1,1,"[{""resourceId"": ""66df17f1-6c92-57a3-8ffa-2600c009fe62"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cdc1a79b-3e0c-4abf-950e-77e1e9f82bcb"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
03f40500-17b3-5fdb-addf-27a602fd142e,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/03f40500-17b3-5fdb-addf-27a602fd142e,object identifier,tg:mmbbr:401,record identifiers,MMB.A.0401,descriptive note,Nederlands,kwitantie van 125 frank,Brieven
03f40500-17b3-5fdb-addf-27a602fd142e,e73_Languages,,,taal 1,French (language),,,,,,,,,,,,,,
03f40500-17b3-5fdb-addf-27a602fd142e,e73_MaterialRecords,,,,,aa79ed17-1cbb-5d84-9890-ffdade8178a4,tg:mmbbr:401,tg:mmbbr:401_#1,1,"[{""resourceId"": ""aa79ed17-1cbb-5d84-9890-ffdade8178a4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e8b04458-b757-41d9-8ddb-cce22b340ee5"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
03fe68a1-2942-593c-8c5a-89be4844c843,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/03fe68a1-2942-593c-8c5a-89be4844c843,object identifier,tg:mmbbr:186,record identifiers,MMB.A.0186,descriptive note,Nederlands,"Factuur voor de restauratie van zeven eiken beelden (groep voorstellende de vlucht naar Egypte, een Sint-Catharina, een schilddragende engel, een visitatie, twee madonnabeelden en een groep voorstellende de Madonna met kind en de drie koningen) en drie marmeren beelden (zittende Madonna met kind, de drie koningen en een staande madonna met kind), het fotograferen van twee marmeren madonnabeelden en een reis naar Leuven",Brieven
03fe68a1-2942-593c-8c5a-89be4844c843,e73_Languages,,,taal 1,Dutch (language),,,,,,,,,,,,,,
03fe68a1-2942-593c-8c5a-89be4844c843,e73_MaterialRecords,,,,,3d9a872d-32db-5a71-bb0f-b407256c9ed2,tg:mmbbr:186,tg:mmbbr:186_#1,1,"[{""resourceId"": ""3d9a872d-32db-5a71-bb0f-b407256c9ed2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0b680c86-abe7-4741-8768-4dcd196f1df1"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
041bbf4e-826c-553a-905a-372d05e07037,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/041bbf4e-826c-553a-905a-372d05e07037,object identifier,tg:mmbbr:2266,record identifiers,MMB.A.2266,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
041bbf4e-826c-553a-905a-372d05e07037,e73_Languages,,,taal 1,French (language),,,,,,,,,,,,,,
041bbf4e-826c-553a-905a-372d05e07037,e73_MaterialRecords,,,,,191d8e78-1d05-5955-98a0-781a0286ae19,tg:mmbbr:2266,tg:mmbbr:2266_#1,1,"[{""resourceId"": ""191d8e78-1d05-5955-98a0-781a0286ae19"", ""ontologyProperty"": """", ""resourceXresourceId"": ""97925ce2-40ea-42b3-bc22-77d77fe87ca2"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
0432da71-fbfc-543b-921f-e8c260b9ba25,AA,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/0432da71-fbfc-543b-921f-e8c260b9ba25,object identifier,tg:mmbbr:1911,record identifiers,MMB.A.1911,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,Brieven
