ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Title Type,Title,Title Language,Record Type,Description Type,Description Language,Description
b69aae14-ca78-53e2-aaec-fc1c967c1c4f,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/b69aae14-ca78-53e2-aaec-fc1c967c1c4f,object identifier,tg:mmbdc:55,record identifiers,MMB.A.1322,constructed titles,Belastingsbrief: Vereniging zonder wistmakend doel Institut Saint Frederic/Sint Fredericusstichting,Dutch (language),Documenten,,,
b69aae14-ca78-53e2-aaec-fc1c967c1c4f,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
b69aae14-ca78-53e2-aaec-fc1c967c1c4f,e73_MaterialRecords,tg:mmbdc:55,1,,,,,,,52713c0b-06fb-5d6d-9ce3-1942d28562eb,tg:mmbdc:55_#1,"[{""resourceId"": ""52713c0b-06fb-5d6d-9ce3-1942d28562eb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""619b0548-5615-4a1d-97c5-c8634b2a6d1d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
b69cc2df-8442-51a0-a796-7206b92e2201,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/b69cc2df-8442-51a0-a796-7206b92e2201,object identifier,tg:mmbdc:3,record identifiers,MMB.A.1191,constructed titles,Notitie: Verheffing in de adelstand Fritz en Oscar Mayer van den Bergh,Dutch (language),Documenten,,,
b69cc2df-8442-51a0-a796-7206b92e2201,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
b69cc2df-8442-51a0-a796-7206b92e2201,e73_MaterialRecords,tg:mmbdc:3,1,,,,,,,6bd190f4-1853-589f-9ca1-4cd9a512b277,tg:mmbdc:3_#1,"[{""resourceId"": ""6bd190f4-1853-589f-9ca1-4cd9a512b277"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f5f5f2e2-558a-4d33-9a65-4f4f2faaf2ef"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
b71f369a-0031-507e-89cc-7a9f493639e0,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/b71f369a-0031-507e-89cc-7a9f493639e0,object identifier,tg:mmbdc:23,record identifiers,MMB.A.1211,constructed titles,Bidprentje Isabelle Laure Adelaide Vilain XIIII,Dutch (language),Documenten,,,
b71f369a-0031-507e-89cc-7a9f493639e0,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
b71f369a-0031-507e-89cc-7a9f493639e0,e73_MaterialRecords,tg:mmbdc:23,1,,,,,,,87faaec5-b87c-5dae-8262-c875a4343c99,tg:mmbdc:23_#1,"[{""resourceId"": ""87faaec5-b87c-5dae-8262-c875a4343c99"", ""ontologyProperty"": """", ""resourceXresourceId"": ""99af1b80-984c-4c76-94ba-6338be718a6f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
b724b37e-31ee-51f1-902c-5b212fe0b455,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/b724b37e-31ee-51f1-902c-5b212fe0b455,object identifier,tg:mmbdc:45,record identifiers,MMB.A.1285,proper title,Extrait de la Revue belge de numismatique,French (language),Documenten,,,
b724b37e-31ee-51f1-902c-5b212fe0b455,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
b724b37e-31ee-51f1-902c-5b212fe0b455,e73_MaterialRecords,tg:mmbdc:45,1,,,,,,,1aacb29f-bc49-56ee-afd3-9ae413d1ef68,tg:mmbdc:45_#1,"[{""resourceId"": ""1aacb29f-bc49-56ee-afd3-9ae413d1ef68"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fc1b066a-7337-4d7e-820e-14bdd558f73c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
b7678c52-c767-538d-b339-cf2304752fdf,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/b7678c52-c767-538d-b339-cf2304752fdf,object identifier,tg:mmbdc:145,record identifiers,MMB.A.2484,proper title,"Brueghel dit de Velours, Vue de Burght",French (language),Documenten,descriptive note,Nederlands,Ontwerptekst voor de catalogus schilderijen 1904
b7678c52-c767-538d-b339-cf2304752fdf,e73_ExternalRelations,tg:mmbdc:145,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0059,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
b7678c52-c767-538d-b339-cf2304752fdf,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
b7678c52-c767-538d-b339-cf2304752fdf,e73_MaterialRecords,tg:mmbdc:145,1,,,,,,,6b90b573-8ebe-51e0-acf5-7715d12dbcaf,tg:mmbdc:145_#1,"[{""resourceId"": ""6b90b573-8ebe-51e0-acf5-7715d12dbcaf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""250de9b1-ec83-4dce-8c8b-800f4c1ea537"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
b8a20dc0-1ed5-53cc-ad12-96498d66fe3d,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/b8a20dc0-1ed5-53cc-ad12-96498d66fe3d,object identifier,tg:mmbdc:11,record identifiers,MMB.A.1199,constructed titles,Doodsbrief Oscar Mayer van den Bergh,Dutch (language),Documenten,,,
b8a20dc0-1ed5-53cc-ad12-96498d66fe3d,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
b8a20dc0-1ed5-53cc-ad12-96498d66fe3d,e73_MaterialRecords,tg:mmbdc:11,1,,,,,,,31283184-f32e-5752-acee-dfa5c3c2ffe0,tg:mmbdc:11_#1,"[{""resourceId"": ""31283184-f32e-5752-acee-dfa5c3c2ffe0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""394f888c-0823-4350-a606-218d2a3e50be"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
baa604e3-9694-5877-bc90-de335424f37f,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/baa604e3-9694-5877-bc90-de335424f37f,object identifier,tg:mmbdc:43,record identifiers,MMB.A.1278,constructed titles,Betalingsbewijs aan militaire orde van Malta,Dutch (language),Documenten,,,
baa604e3-9694-5877-bc90-de335424f37f,e73_Languages,,,taal 1,,,,,Italian (language),,,,,,,,,,,,,,,
baa604e3-9694-5877-bc90-de335424f37f,e73_MaterialRecords,tg:mmbdc:43,1,,,,,,,af199622-0508-5d7d-9f7b-5311e1542b7b,tg:mmbdc:43_#1,"[{""resourceId"": ""af199622-0508-5d7d-9f7b-5311e1542b7b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6d4265e4-a819-4777-a5de-9148e1974564"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
bad7771a-af52-5c96-b542-662c29fb79d2,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/bad7771a-af52-5c96-b542-662c29fb79d2,object identifier,tg:mmbdc:52,record identifiers,MMB.A.1319,constructed titles,Gasrekeningen Gasmaatschappij Antwerpen,Dutch (language),Documenten,,,
bad7771a-af52-5c96-b542-662c29fb79d2,e73_Languages,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,
bad7771a-af52-5c96-b542-662c29fb79d2,e73_MaterialRecords,tg:mmbdc:52,1,,,,,,,cacfe543-304c-5905-9679-60c5fdf3537f,tg:mmbdc:52_#1,"[{""resourceId"": ""cacfe543-304c-5905-9679-60c5fdf3537f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""26dfb76b-eb31-4340-a596-3b2cd8648d66"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
bc833205-a012-5bc8-87b9-c653f2d8470a,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/bc833205-a012-5bc8-87b9-c653f2d8470a,object identifier,tg:mmbdc:46,record identifiers,MMB.A.1286,constructed titles,Brochure over de officiële medaille van de tentoonstelling van Bordeaux 1895,Dutch (language),Documenten,,,
bc833205-a012-5bc8-87b9-c653f2d8470a,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
bc833205-a012-5bc8-87b9-c653f2d8470a,e73_MaterialRecords,tg:mmbdc:46,1,,,,,,,0aa0fe80-a3de-590d-a912-829862db9c38,tg:mmbdc:46_#1,"[{""resourceId"": ""0aa0fe80-a3de-590d-a912-829862db9c38"", ""ontologyProperty"": """", ""resourceXresourceId"": ""18c2e3f0-2f49-4302-b46b-ae007a7d4242"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
be4e3c74-62ad-50db-839a-adb4b0ebbfc1,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/be4e3c74-62ad-50db-839a-adb4b0ebbfc1,object identifier,tg:mmbdc:35,record identifiers,MMB.A.1241,constructed titles,Bidprentje Fritz Mayer van den Bergh,Dutch (language),Documenten,,,
be4e3c74-62ad-50db-839a-adb4b0ebbfc1,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
be4e3c74-62ad-50db-839a-adb4b0ebbfc1,e73_MaterialRecords,tg:mmbdc:35,1,,,,,,,cbf9d6f1-891b-5760-b712-647aa6714646,tg:mmbdc:35_#1,"[{""resourceId"": ""cbf9d6f1-891b-5760-b712-647aa6714646"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3fa3b58d-7129-48d8-933d-b9b8dcc7a0cf"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
c05c7bcf-5880-5b6f-b8e1-1913c0a0843d,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/c05c7bcf-5880-5b6f-b8e1-1913c0a0843d,object identifier,tg:mmbdc:135,record identifiers,MMB.A.1706,constructed titles,Visitekaartje Paul Fredericq,Dutch (language),Documenten,,,
c05c7bcf-5880-5b6f-b8e1-1913c0a0843d,e73_Languages,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,
c05c7bcf-5880-5b6f-b8e1-1913c0a0843d,e73_MaterialRecords,tg:mmbdc:135,1,,,,,,,34ea6dc7-8dd0-58b1-9b4f-1275ee51f67c,tg:mmbdc:135_#1,"[{""resourceId"": ""34ea6dc7-8dd0-58b1-9b4f-1275ee51f67c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ccfe6187-3a37-47ec-ab6f-badca4f250ab"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
c0c56593-2e89-5b47-8bd7-5edec68b8918,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/c0c56593-2e89-5b47-8bd7-5edec68b8918,object identifier,tg:mmbdc:164,record identifiers,MMB.A.2521,constructed titles,"Album met bullen, pauselijke brieven en gerelateerde stukken aan Constantin van den Bergh",Dutch (language),Documenten,descriptive note,Nederlands,"Bevat een bulle in verband met de verlening van het Kruis van Donatius Devotie van de eerste klasse van de Soevereine Orde van Malta door de Grootmeester van de Orde (30 januari 1879) en gerelateerde brief (9 februari 1880); een brief en een certificaat in verband met de toestemming om de decoratie te dragen van Commandeur van de Orde van Saint Sépulchre, verleend door de patriarch van Jeruzalem op 1 april 1872; een brief van Paus Leo XIII van 11 augustus 1882 in verband met het verlenen van de titel van Eques Pianus, inclusief de toestemming om de kledij en het teken van de orde te dragen; een brief van 30 januari 1880 en gerelateerde stukken betreffende de opname tot Arcadia (Pontificia Accademia degli Arcadi) onder de naam Nicodromo Alfeonio"
c0c56593-2e89-5b47-8bd7-5edec68b8918,e73_Languages,,,taal 1,,,,,Latin (language),,,,,,,,,,,,,,,
c0c56593-2e89-5b47-8bd7-5edec68b8918,e73_MaterialRecords,tg:mmbdc:164,1,,,,,,,e49f59a6-245b-5048-82a8-e7560fca7e6c,tg:mmbdc:164_#1,"[{""resourceId"": ""e49f59a6-245b-5048-82a8-e7560fca7e6c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8f69b85b-f6cf-4001-9813-500450a4a6fa"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
c20ab8b5-5fc8-5ff5-a3d8-9f4b3390f756,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/c20ab8b5-5fc8-5ff5-a3d8-9f4b3390f756,object identifier,tg:mmbdc:160,record identifiers,MMB.A.2499,constructed titles,Adresboek van Fritz Mayer van den Bergh,Dutch (language),Documenten,,,
c20ab8b5-5fc8-5ff5-a3d8-9f4b3390f756,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
c20ab8b5-5fc8-5ff5-a3d8-9f4b3390f756,e73_MaterialRecords,tg:mmbdc:160,1,,,,,,,0f9cccc8-1993-557c-b3cf-3ef70636c964,tg:mmbdc:160_#1,"[{""resourceId"": ""0f9cccc8-1993-557c-b3cf-3ef70636c964"", ""ontologyProperty"": """", ""resourceXresourceId"": ""efd30922-3a1e-4e89-a5d1-27bb638b613f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
c29f2fa8-a5c2-5856-b7d1-a1bdbebdaf61,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/c29f2fa8-a5c2-5856-b7d1-a1bdbebdaf61,object identifier,tg:mmbdc:88,record identifiers,MMB.A.1482,constructed titles,Rekeningen: Ereloon aalmoezenier Jules Duvivier,Dutch (language),Documenten,,,
c29f2fa8-a5c2-5856-b7d1-a1bdbebdaf61,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
c29f2fa8-a5c2-5856-b7d1-a1bdbebdaf61,e73_MaterialRecords,tg:mmbdc:88,1,,,,,,,55f324c7-820f-56ae-b6f5-923104d9831a,tg:mmbdc:88_#1,"[{""resourceId"": ""55f324c7-820f-56ae-b6f5-923104d9831a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""39b3ea2c-9a11-4b00-90bd-d18cceead8d9"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
c328943a-46b9-5aca-9210-f61f26e379ec,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/c328943a-46b9-5aca-9210-f61f26e379ec,object identifier,tg:mmbdc:63,record identifiers,MMB.A.1454,constructed titles,Kasboek Sint Henricusstichting,Dutch (language),Documenten,,,
c328943a-46b9-5aca-9210-f61f26e379ec,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
c328943a-46b9-5aca-9210-f61f26e379ec,e73_MaterialRecords,tg:mmbdc:63,1,,,,,,,f664b0be-e2de-5c60-a369-b59445e5bc0e,tg:mmbdc:63_#1,"[{""resourceId"": ""f664b0be-e2de-5c60-a369-b59445e5bc0e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aa3feb3a-dac4-42c0-8749-b6683d57e92e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
c40b140e-3f37-5f20-b2e1-026d4cb94827,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/c40b140e-3f37-5f20-b2e1-026d4cb94827,object identifier,tg:mmbdc:153,record identifiers,MMB.A.2492,proper title,"Inventaire 1909, brouillon B",French (language),Documenten,descriptive note,Nederlands,"Ontwerp voor een catalogus van de collectie, gebaseerd op de handgeschreven inventaris van Henriëtte (niet gerealiseerd)"
c40b140e-3f37-5f20-b2e1-026d4cb94827,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
c40b140e-3f37-5f20-b2e1-026d4cb94827,e73_MaterialRecords,tg:mmbdc:153,1,,,,,,,e58f89be-da92-5234-adda-204c9b4ab038,tg:mmbdc:153_#1,"[{""resourceId"": ""e58f89be-da92-5234-adda-204c9b4ab038"", ""ontologyProperty"": """", ""resourceXresourceId"": ""438bffbb-f4cf-4905-8968-0d61c659486b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
c4c8c6c9-34b2-5c89-aabf-b6f8c75534a4,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/c4c8c6c9-34b2-5c89-aabf-b6f8c75534a4,object identifier,tg:mmbdc:16,record identifiers,MMB.A.1204,constructed titles,Bidprentje Eléonore Marie Adolphine Agie,Dutch (language),Documenten,,,
c4c8c6c9-34b2-5c89-aabf-b6f8c75534a4,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
c4c8c6c9-34b2-5c89-aabf-b6f8c75534a4,e73_MaterialRecords,tg:mmbdc:16,1,,,,,,,6e7e86ee-6828-5f4c-887f-0e6df4a4e461,tg:mmbdc:16_#1,"[{""resourceId"": ""6e7e86ee-6828-5f4c-887f-0e6df4a4e461"", ""ontologyProperty"": """", ""resourceXresourceId"": ""577154c5-d546-4b4d-af06-ea566097d106"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
c5a33844-8bfb-5e54-b6aa-d0281135b007,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/c5a33844-8bfb-5e54-b6aa-d0281135b007,object identifier,tg:mmbdc:67,record identifiers,MMB.A.1458,constructed titles,Rekening medische instrumenten voor de Sint Henricusstichting,Dutch (language),Documenten,,,
c5a33844-8bfb-5e54-b6aa-d0281135b007,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
c5a33844-8bfb-5e54-b6aa-d0281135b007,e73_MaterialRecords,tg:mmbdc:67,1,,,,,,,9710f729-049f-5d1a-a298-4ae1e56f1a9d,tg:mmbdc:67_#1,"[{""resourceId"": ""9710f729-049f-5d1a-a298-4ae1e56f1a9d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""51bea1d8-e049-41e4-b09f-197d9d0e22a9"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
c6d15f44-02a7-5349-b1d8-37647638cb33,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/c6d15f44-02a7-5349-b1d8-37647638cb33,object identifier,tg:mmbdc:91,record identifiers,MMB.A.1485,constructed titles,Ontvangstbewijzen: Erelonen geneesheren Sint Henricusstichting,Dutch (language),Documenten,,,
c6d15f44-02a7-5349-b1d8-37647638cb33,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
c6d15f44-02a7-5349-b1d8-37647638cb33,e73_MaterialRecords,tg:mmbdc:91,1,,,,,,,9ef7dfbb-91f4-565a-9778-06a6218e4f18,tg:mmbdc:91_#1,"[{""resourceId"": ""9ef7dfbb-91f4-565a-9778-06a6218e4f18"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e23d0356-aaeb-4666-9098-937370b0f52b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
c796ac09-736f-5906-a298-02c3b11056cf,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/c796ac09-736f-5906-a298-02c3b11056cf,object identifier,tg:mmbdc:25,record identifiers,MMB.A.1213,constructed titles,Bidprentje Jean Félix van den Bergh,Dutch (language),Documenten,,,
c796ac09-736f-5906-a298-02c3b11056cf,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
c796ac09-736f-5906-a298-02c3b11056cf,e73_MaterialRecords,tg:mmbdc:25,1,,,,,,,fe12775b-a1f5-59ef-8d82-84f9ec7d6d59,tg:mmbdc:25_#1,"[{""resourceId"": ""fe12775b-a1f5-59ef-8d82-84f9ec7d6d59"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1b98770d-a955-472a-a32a-109b317d6243"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
c9a26edd-3340-58de-af77-8b97ee87ff86,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/c9a26edd-3340-58de-af77-8b97ee87ff86,object identifier,tg:mmbdc:144,record identifiers,MMB.A.2483,proper title,"Meisenbach Riffarth & Co, Prospekt für Photogravüre und Kupferdruck",German (language),Documenten,,,
c9a26edd-3340-58de-af77-8b97ee87ff86,e73_Languages,,,taal 1,,,,,German (language),,,,,,,,,,,,,,,
c9a26edd-3340-58de-af77-8b97ee87ff86,e73_MaterialRecords,tg:mmbdc:144,1,,,,,,,abde6589-d151-54ed-a631-5ea1d31ec8ec,tg:mmbdc:144_#1,"[{""resourceId"": ""abde6589-d151-54ed-a631-5ea1d31ec8ec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""42175643-3449-49b7-9f16-d7012af6af3f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
cbf06722-4265-5ab3-8eb9-fb5991edbd07,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/cbf06722-4265-5ab3-8eb9-fb5991edbd07,object identifier,tg:mmbdc:111,record identifiers,MMB.A.1615,constructed titles,Weesgegroet: Gebed tot Heilige Maagd Maria,Dutch (language),Documenten,,,
cbf06722-4265-5ab3-8eb9-fb5991edbd07,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
cbf06722-4265-5ab3-8eb9-fb5991edbd07,e73_MaterialRecords,tg:mmbdc:111,1,,,,,,,4ce7b34b-d496-5ab6-b14d-b8dc7b1585c3,tg:mmbdc:111_#1,"[{""resourceId"": ""4ce7b34b-d496-5ab6-b14d-b8dc7b1585c3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""48ac1f2e-f3ce-4cd1-8052-83876c3eb156"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
ce0f7af4-da6d-5e66-aac0-e109583f47b2,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/ce0f7af4-da6d-5e66-aac0-e109583f47b2,object identifier,tg:mmbdc:56,record identifiers,MMB.A.1338,constructed titles,Belastingsbrief: Gemeentebelasting Mortsel,Dutch (language),Documenten,,,
ce0f7af4-da6d-5e66-aac0-e109583f47b2,e73_Languages,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,
ce0f7af4-da6d-5e66-aac0-e109583f47b2,e73_MaterialRecords,tg:mmbdc:56,1,,,,,,,b68a3c8f-ca33-5a1d-8cf9-44ac3241ba2a,tg:mmbdc:56_#1,"[{""resourceId"": ""b68a3c8f-ca33-5a1d-8cf9-44ac3241ba2a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4db37e25-5dcb-4709-9fc7-82471e7c60f8"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
cf555baa-6a47-5f4a-84ca-76ff4ff32653,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/cf555baa-6a47-5f4a-84ca-76ff4ff32653,object identifier,tg:mmbdc:123,record identifiers,MMB.A.1657,constructed titles,Notitie: oplijsting van verschillende objecten met prijzen,Dutch (language),Documenten,descriptive note,Nederlands,Rekensom op de achterkant
cf555baa-6a47-5f4a-84ca-76ff4ff32653,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
cf555baa-6a47-5f4a-84ca-76ff4ff32653,e73_MaterialRecords,tg:mmbdc:123,1,,,,,,,6de1e553-ea7f-507f-ae24-cac06494070a,tg:mmbdc:123_#1,"[{""resourceId"": ""6de1e553-ea7f-507f-ae24-cac06494070a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d12af805-2865-40f0-8182-a3a4e71a0cae"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
d17e6e16-c29d-59be-9067-b414984f45c6,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/d17e6e16-c29d-59be-9067-b414984f45c6,object identifier,tg:mmbdc:51,record identifiers,MMB.A.1297,constructed titles,Krantenknipsel: verslag over een tentoonstelling in Dinant 1903,Dutch (language),Documenten,,,
d17e6e16-c29d-59be-9067-b414984f45c6,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
d17e6e16-c29d-59be-9067-b414984f45c6,e73_MaterialRecords,tg:mmbdc:51,1,,,,,,,e207c16c-f087-5901-baf4-ea5791d0a1b3,tg:mmbdc:51_#1,"[{""resourceId"": ""e207c16c-f087-5901-baf4-ea5791d0a1b3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2dd5f1f2-72c9-46bd-ac38-a09b8b7df06f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
d4250cb9-a8b9-513b-98b4-4ca94b31f4bd,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/d4250cb9-a8b9-513b-98b4-4ca94b31f4bd,object identifier,tg:mmbdc:142,record identifiers,MMB.A.2422,constructed titles,"Extract uit het kadastraal plan der Gemeente Antwerpen, Sectie C",Dutch (language),Documenten,,,
d4250cb9-a8b9-513b-98b4-4ca94b31f4bd,e73_Languages,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,
d4250cb9-a8b9-513b-98b4-4ca94b31f4bd,e73_MaterialRecords,tg:mmbdc:142,1,,,,,,,2a767980-91bf-5ec7-88d7-ff56d749e1e1,tg:mmbdc:142_#1,"[{""resourceId"": ""2a767980-91bf-5ec7-88d7-ff56d749e1e1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ae2fe2cd-5d7f-43ca-ba9d-ebc178d9f44f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
d4dd485a-7f2e-5b08-aea6-ef27315da217,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/d4dd485a-7f2e-5b08-aea6-ef27315da217,object identifier,tg:mmbdc:161,record identifiers,MMB.A.2500,constructed titles,Aankoopboek van Fritz Mayer van den Bergh,Dutch (language),Documenten,,,
d4dd485a-7f2e-5b08-aea6-ef27315da217,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
d4dd485a-7f2e-5b08-aea6-ef27315da217,e73_MaterialRecords,tg:mmbdc:161,1,,,,,,,3da1ad01-5e06-55f2-ad24-7f20c2639d45,tg:mmbdc:161_#1,"[{""resourceId"": ""3da1ad01-5e06-55f2-ad24-7f20c2639d45"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2475363f-ec33-4110-b103-e9f0125aacbc"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
d636fd59-d2ee-587b-b83c-7990df3a9e47,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/d636fd59-d2ee-587b-b83c-7990df3a9e47,object identifier,tg:mmbdc:146,record identifiers,MMB.A.2485,proper title,"Brueghel dit de Velours, Vue de Rivière",French (language),Documenten,descriptive note,Nederlands,Ontwerptekst voor de catalogus schilderijen 1905
d636fd59-d2ee-587b-b83c-7990df3a9e47,e73_ExternalRelations,tg:mmbdc:146,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0060,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
d636fd59-d2ee-587b-b83c-7990df3a9e47,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
d636fd59-d2ee-587b-b83c-7990df3a9e47,e73_MaterialRecords,tg:mmbdc:146,1,,,,,,,70492b6b-e7eb-5977-85d1-5cb950f70548,tg:mmbdc:146_#1,"[{""resourceId"": ""70492b6b-e7eb-5977-85d1-5cb950f70548"", ""ontologyProperty"": """", ""resourceXresourceId"": ""10ad8c16-059a-4528-8974-a53428b689f3"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
da95a907-e90c-5c6e-bc73-e1199926e4e7,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/da95a907-e90c-5c6e-bc73-e1199926e4e7,object identifier,tg:mmbdc:141,record identifiers,MMB.A.2421,constructed titles,Grondplan van het Museum Mayer van den Bergh,Dutch (language),Documenten,,,
