ResourceID,brocade.id,card,order,ire.isaar.uuid,ire.isaar.id,source role,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Note,Creation Place Note Type,Creation Place Note Language,place_au_code,Creation Place Widget,Start Date,Start Date Type,source_field,Creation Time Span Source Note,source_code,Depicted Item Role,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,ISAAR Brocade ID,Original Entity Type,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
136b5024-824a-5852-aade-a50bef89e1b1,tg:mpmph:89,e73_Descriptions,,,,,,,,,,,,,,,,id.desc,,,,,,"*Epreuve de lettres, fleurons, signes, & autres caracteres d'imprimerie qui se fondent dans les trois fonderies des frères Ploos van Amstel* (Gebroeders Ploos van Amstel, Amsterdam 1767)
",descriptive note,Nederlands,,,,,,,,,,,,,,,,
136b5024-824a-5852-aade-a50bef89e1b1,,e73_LegacyInformation,0,,,,,,,,,,,,,,,id.objectNumber,,,,,,,,,BE-ANN00/ph/000000078,referentienummer,False,,,,,,,,,,,,,
136b5024-824a-5852-aade-a50bef89e1b1,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.id,,,,,,,,,tg:mpmph:89,brocade id,False,,,,,,,,,,,,,
136b5024-824a-5852-aade-a50bef89e1b1,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.url,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:89/N,brocade url,False,,,,,,,,,,,,,
136b5024-824a-5852-aade-a50bef89e1b1,tg:mpmph:89,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""83d22bbb-ed76-5e38-b341-abea61ef1beb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""72e91a7c-e045-43e6-8bc7-daae93383fcb"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
1616a1ee-ecef-5dc0-a725-4482623bfc55,tg:mpmph:109,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:109,https://data.museumplantinmoretus.be/ark:/11975/1616a1ee-ecef-5dc0-a725-4482623bfc55,Foto's,,,,
1616a1ee-ecef-5dc0-a725-4482623bfc55,tg:mpmph:109,Places,1,,,,,,,,[Antwerpen],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616a1ee-ecef-5dc0-a725-4482623bfc55,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""63beedf8-27fe-40fb-89eb-a2cb723a01d2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3a48bbae-2396-49cd-ae94-a7f2eef995ac"", ""inverseOntologyProperty"": """"}]"
1616a1ee-ecef-5dc0-a725-4482623bfc55,tg:mpmph:109,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
1616a1ee-ecef-5dc0-a725-4482623bfc55,tg:mpmph:109,e73_CreationActors,1,0a7be828-2e65-544a-be43-c17268c049de,au::19884,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616a1ee-ecef-5dc0-a725-4482623bfc55,tg:mpmph:109,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,
1616a1ee-ecef-5dc0-a725-4482623bfc55,tg:mpmph:109,e73_CreationTimeSpans,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,
1616a1ee-ecef-5dc0-a725-4482623bfc55,tg:mpmph:109,e73_Descriptions,,,,,,,,,,,,,,,,id.desc,,,,,,"*Proeven van letteren die gevonden worden in de ouds beroemde lettergieterye van wylen de heeren Voskens en Clerk, nu van A. G. Mappa* = *Epreuves de caracteres qui se trouvents dans la tres celèbre fonderie de feu mesieurs Voskens et Clerk, presentement de A. G. Mappa* (A.G. Mappa, Rotterdam 1781)
",descriptive note,Nederlands,,,,,,,,,,,,,,,,
1616a1ee-ecef-5dc0-a725-4482623bfc55,,e73_LegacyInformation,0,,,,,,,,,,,,,,,id.objectNumber,,,,,,,,,BE-ANN00/ph/000000098,referentienummer,False,,,,,,,,,,,,,
1616a1ee-ecef-5dc0-a725-4482623bfc55,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.id,,,,,,,,,tg:mpmph:109,brocade id,False,,,,,,,,,,,,,
1616a1ee-ecef-5dc0-a725-4482623bfc55,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.url,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:109/N,brocade url,False,,,,,,,,,,,,,
1616a1ee-ecef-5dc0-a725-4482623bfc55,tg:mpmph:109,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""66327336-304a-5178-94b7-50b003153994"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c1a34ad2-9485-4025-bc1e-615001089b22"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,tg:mpmph:104,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:104,https://data.museumplantinmoretus.be/ark:/11975/163fb131-447e-56b5-90ad-d131f8b511ed,Foto's,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,tg:mpmph:104,Places,1,,,,,,,,[Haarlem],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""618d0c91-9584-4c90-b6e0-7b1e2aadffc3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""17974ceb-a54c-4964-a40c-0703e0e69130"", ""inverseOntologyProperty"": """"}]"
163fb131-447e-56b5-90ad-d131f8b511ed,tg:mpmph:104,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
163fb131-447e-56b5-90ad-d131f8b511ed,tg:mpmph:104,e73_CreationActors,1,0a7be828-2e65-544a-be43-c17268c049de,au::19884,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,tg:mpmph:104,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,tg:mpmph:104,e73_CreationTimeSpans,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,tg:mpmph:104,e73_Descriptions,,,,,,,,,,,,,,,,id.desc,,,,,,"*Épreuves des caractères de la fonderie de J.L. de Boubers* (Jean-Louis de Boubers, Brussel 1776)",descriptive note,Nederlands,,,,,,,,,,,,,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,,e73_LegacyInformation,0,,,,,,,,,,,,,,,id.objectNumber,,,,,,,,,BE-ANN00/ph/000000093,referentienummer,False,,,,,,,,,,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.id,,,,,,,,,tg:mpmph:104,brocade id,False,,,,,,,,,,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.url,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:104/N,brocade url,False,,,,,,,,,,,,,
163fb131-447e-56b5-90ad-d131f8b511ed,tg:mpmph:104,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d64e3ec6-9a88-512b-b498-1256691440d2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8077862e-3a09-4cce-b3bf-b342ba69f369"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:14,https://data.museumplantinmoretus.be/ark:/11975/177dc347-eab9-5aa9-9bed-bcc55aa5c471,Foto's,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,Places,1,,,,,,,,,,,au::100141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""edf0fec8-b2ca-4abd-9b85-4f49c7f90395"", ""ontologyProperty"": """", ""resourceXresourceId"": ""51fda540-7c47-4c62-acc8-a2118f38dd4d"", ""inverseOntologyProperty"": """"}]"
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939,2054,In Copyright,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,e73_CreationActors,1,d2a1e3ec-f60a-5b72-a987-a56132888428,au::4838,fo,photographers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,e73_CreationActors,7,42798d8a-4823-5ee0-95af-a23264d6dc00,au::13308,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,,,id/date.exposure/so,19390715,,,,,,,,,,,,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,e73_CreationTimeSpans,,,,,,,,,,,,,,1939-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,e73_DepictedItems,2,19180a17-86f1-50ca-842f-7bcc4add0f26,au::5346,,,,,,,,,,,,,,,ow,subjects (content of works),,,,,,,,,,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,e73_DepictedItems,3,ce83c643-99d7-529b-a64b-4ac724e0ce14,au::13050,,,,,,,,,,,,,,,ow,subjects (content of works),,,,,,,,,,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,e73_DepictedItems,4,1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1,au::2268,,,,,,,,,,,,,,,ow,subjects (content of works),,,,,,,,,,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,e73_DepictedItems,5,775f40a7-f614-586e-bdf3-1f0f051d712c,au::2561,,,,,,,,,,,,,,,ow,subjects (content of works),,,,,,,,,,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,e73_Descriptions,,,,,,,,,,,,,,,,id.desc,,,,,,"Academische zitting in het Museum Plantin-Moretus ter gelegenheid van de 25ste verjaring van Max Rooses' overlijden. Aan het woord: Jan Denucé. Naast hem v.l.n.r.: schepen Adolf Molter, Emmanuel De Bom en Herman F. Bouchery. 
",descriptive note,Nederlands,,,,,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,,e73_LegacyInformation,0,,,,,,,,,,,,,,,id.objectNumber,,,,,,,,,BE-ANN00/ph/000000006,referentienummer,False,,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.id,,,,,,,,,tg:mpmph:14,brocade id,False,,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.url,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:14/N,brocade url,False,,,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c69d0e47-9009-53bb-ad77-2e33fd199b30"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1399d37b-0d69-4c63-9c5b-7493808a0f32"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,e73_OriginalBrocade,6,56c4f5b5-a245-5b8b-9f2d-8fda56444c9f,,,,,,,,,,,,,,,,vb,,,,,,,,,,,au::16015,keywords,,,,,,,,,,
1f65494d-9c65-535d-bcb1-a04cf80de46f,tg:mpmph:38,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:38,https://data.museumplantinmoretus.be/ark:/11975/1f65494d-9c65-535d-bcb1-a04cf80de46f,Foto's,,,,
1f65494d-9c65-535d-bcb1-a04cf80de46f,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e76775f0-11c7-4058-811f-c7e68ab589d7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d1db24f9-c06c-4565-9792-a11ee8db2d7d"", ""inverseOntologyProperty"": """"}]"
1f65494d-9c65-535d-bcb1-a04cf80de46f,tg:mpmph:38,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
1f65494d-9c65-535d-bcb1-a04cf80de46f,tg:mpmph:38,e73_CreationActors,1,0a7be828-2e65-544a-be43-c17268c049de,au::19884,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f65494d-9c65-535d-bcb1-a04cf80de46f,tg:mpmph:38,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,
1f65494d-9c65-535d-bcb1-a04cf80de46f,tg:mpmph:38,e73_CreationTimeSpans,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,
1f65494d-9c65-535d-bcb1-a04cf80de46f,tg:mpmph:38,e73_Descriptions,,,,,,,,,,,,,,,,id.desc,,,,,,"Civilité Scheler: geschreven tekst met allerlei informatie over de Civilité
",descriptive note,Nederlands,,,,,,,,,,,,,,,,
1f65494d-9c65-535d-bcb1-a04cf80de46f,,e73_LegacyInformation,0,,,,,,,,,,,,,,,id.objectNumber,,,,,,,,,BE-ANN00/ph/000000027,referentienummer,False,,,,,,,,,,,,,
1f65494d-9c65-535d-bcb1-a04cf80de46f,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.id,,,,,,,,,tg:mpmph:38,brocade id,False,,,,,,,,,,,,,
1f65494d-9c65-535d-bcb1-a04cf80de46f,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.url,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:38/N,brocade url,False,,,,,,,,,,,,,
1f65494d-9c65-535d-bcb1-a04cf80de46f,tg:mpmph:38,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ec05a67f-760c-5f02-a723-d48b9bf3441f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f4b21183-fa32-4750-969b-914d58094ebb"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
22cdd8f7-6cf3-55fe-aa04-5b7efa7b9ff4,tg:mpmph:52,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:52,https://data.museumplantinmoretus.be/ark:/11975/22cdd8f7-6cf3-55fe-aa04-5b7efa7b9ff4,Foto's,,,,
22cdd8f7-6cf3-55fe-aa04-5b7efa7b9ff4,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""faadd652-3338-4fbc-88e4-a7a4a6ffde3c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8e36182b-b968-4013-b475-429b94c7ac10"", ""inverseOntologyProperty"": """"}]"
22cdd8f7-6cf3-55fe-aa04-5b7efa7b9ff4,tg:mpmph:52,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
22cdd8f7-6cf3-55fe-aa04-5b7efa7b9ff4,tg:mpmph:52,e73_CreationActors,1,0a7be828-2e65-544a-be43-c17268c049de,au::19884,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22cdd8f7-6cf3-55fe-aa04-5b7efa7b9ff4,tg:mpmph:52,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,
22cdd8f7-6cf3-55fe-aa04-5b7efa7b9ff4,tg:mpmph:52,e73_CreationTimeSpans,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,
22cdd8f7-6cf3-55fe-aa04-5b7efa7b9ff4,tg:mpmph:52,e73_Descriptions,,,,,,,,,,,,,,,,id.desc,,,,,,"Fragment van *De recta & emen data …* (Paris, Estienne, 1567/68)
",descriptive note,Nederlands,,,,,,,,,,,,,,,,
22cdd8f7-6cf3-55fe-aa04-5b7efa7b9ff4,,e73_LegacyInformation,0,,,,,,,,,,,,,,,id.objectNumber,,,,,,,,,BE-ANN00/ph/000000041,referentienummer,False,,,,,,,,,,,,,
22cdd8f7-6cf3-55fe-aa04-5b7efa7b9ff4,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.id,,,,,,,,,tg:mpmph:52,brocade id,False,,,,,,,,,,,,,
22cdd8f7-6cf3-55fe-aa04-5b7efa7b9ff4,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.url,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:52/N,brocade url,False,,,,,,,,,,,,,
22cdd8f7-6cf3-55fe-aa04-5b7efa7b9ff4,tg:mpmph:52,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""03c8990c-ba3a-5c5e-9a2a-08360d5eb8e9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c63ce1f6-5759-4568-a248-84e02ece3e7e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
2463587d-8d6e-5386-a2ff-5b722d676cf3,tg:mpmph:22,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:22,https://data.museumplantinmoretus.be/ark:/11975/2463587d-8d6e-5386-a2ff-5b722d676cf3,Foto's,,,,
2463587d-8d6e-5386-a2ff-5b722d676cf3,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""076ad1bc-83f8-49ea-a158-1fc66c162fbe"", ""ontologyProperty"": """", ""resourceXresourceId"": ""81e2ee87-577a-45ca-9695-cc8a344d2e9c"", ""inverseOntologyProperty"": """"}]"
2463587d-8d6e-5386-a2ff-5b722d676cf3,tg:mpmph:22,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
2463587d-8d6e-5386-a2ff-5b722d676cf3,tg:mpmph:22,e73_CreationActors,1,0a7be828-2e65-544a-be43-c17268c049de,au::19884,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463587d-8d6e-5386-a2ff-5b722d676cf3,tg:mpmph:22,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,
2463587d-8d6e-5386-a2ff-5b722d676cf3,tg:mpmph:22,e73_CreationTimeSpans,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,
2463587d-8d6e-5386-a2ff-5b722d676cf3,tg:mpmph:22,e73_Descriptions,,,,,,,,,,,,,,,,id.desc,,,,,,"Op de microfilm staan meerdere fragmenten uit diverse werken:   
1) Kircheri, *Prodromus*    
2) Cardinale Julio Santoro, *Le Udienze relazioni consistoriali*    
3) [Diverse alfabetten, waaronder Armeens / Roccha]    
4) [Dthrog] (cyrillisch)    
5) Iannou Chrysostomou (Rome, 1581)     
6) [Fidei Orthodoxae confessio]    
7) *Brevis orthodoxae fidei ..* (Rome, Zanetti 1580)      
8) *Brevis Orthodoxae fidei ...* (Rome, 1595)     
9) Romae. typogr. medicae (Rome, 1593)     
10) *Rivista Europea ...* (Firenze, Bertolotti, [1578]/[1878])     
11) [Doctr. Christ. Cyrill.) (Ven. 1611)]     
12) [Von der Vaticanischen Druckerei]     
13) Von Bibliothek und Druckerei im Vatican     
14) [Gregori XIII ...]     
15) Miscellanea (Venetië, Bertolotti, 1884/1885)    
16) *Brevarium Romanum Slavonicum ...* (Rome, 1688)
",descriptive note,Nederlands,,,,,,,,,,,,,,,,
2463587d-8d6e-5386-a2ff-5b722d676cf3,,e73_LegacyInformation,0,,,,,,,,,,,,,,,id.objectNumber,,,,,,,,,BE-ANN00/ph/000000011,referentienummer,False,,,,,,,,,,,,,
2463587d-8d6e-5386-a2ff-5b722d676cf3,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.id,,,,,,,,,tg:mpmph:22,brocade id,False,,,,,,,,,,,,,
2463587d-8d6e-5386-a2ff-5b722d676cf3,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.url,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:22/N,brocade url,False,,,,,,,,,,,,,
2463587d-8d6e-5386-a2ff-5b722d676cf3,tg:mpmph:22,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""876cda95-7079-519e-8833-198ab402dde6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5460256c-290a-496f-9fb5-b7ad8cbaa970"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
2b4d685e-b10d-53a0-805a-ca573233299a,tg:mpmph:58,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:58,https://data.museumplantinmoretus.be/ark:/11975/2b4d685e-b10d-53a0-805a-ca573233299a,Foto's,,,,
2b4d685e-b10d-53a0-805a-ca573233299a,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""320f94b2-5b52-40df-b7cf-7f5141866bb5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f0828bb8-ff93-48fa-9023-30c9574669c1"", ""inverseOntologyProperty"": """"}]"
2b4d685e-b10d-53a0-805a-ca573233299a,tg:mpmph:58,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
2b4d685e-b10d-53a0-805a-ca573233299a,tg:mpmph:58,e73_CreationActors,1,0a7be828-2e65-544a-be43-c17268c049de,au::19884,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b4d685e-b10d-53a0-805a-ca573233299a,tg:mpmph:58,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,
2b4d685e-b10d-53a0-805a-ca573233299a,tg:mpmph:58,e73_CreationTimeSpans,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,
2b4d685e-b10d-53a0-805a-ca573233299a,tg:mpmph:58,e73_Descriptions,,,,,,,,,,,,,,,,id.desc,,,,,,"Fragment van *La bible qui est toute la saincte éscriture …* ([Genève], Fr. Estienne, 1565)
",descriptive note,Nederlands,,,,,,,,,,,,,,,,
2b4d685e-b10d-53a0-805a-ca573233299a,,e73_LegacyInformation,0,,,,,,,,,,,,,,,id.objectNumber,,,,,,,,,BE-ANN00/ph/000000047,referentienummer,False,,,,,,,,,,,,,
2b4d685e-b10d-53a0-805a-ca573233299a,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.id,,,,,,,,,tg:mpmph:58,brocade id,False,,,,,,,,,,,,,
2b4d685e-b10d-53a0-805a-ca573233299a,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.url,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:58/N,brocade url,False,,,,,,,,,,,,,
2b4d685e-b10d-53a0-805a-ca573233299a,tg:mpmph:58,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9fc7ca8e-7400-59ac-b5cc-df494dde9aae"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8a403fe4-7fed-45b4-a756-a3f666be8d85"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
2d0bf567-5768-5791-b31c-86e0269b9dd9,tg:mpmph:80,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:80,https://data.museumplantinmoretus.be/ark:/11975/2d0bf567-5768-5791-b31c-86e0269b9dd9,Foto's,,,,
2d0bf567-5768-5791-b31c-86e0269b9dd9,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""757b91ee-65dc-4307-8100-8fb19d77f6b2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b57bc3c2-51d2-4167-94a0-f72f672e5557"", ""inverseOntologyProperty"": """"}]"
2d0bf567-5768-5791-b31c-86e0269b9dd9,tg:mpmph:80,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
2d0bf567-5768-5791-b31c-86e0269b9dd9,tg:mpmph:80,e73_CreationActors,1,0a7be828-2e65-544a-be43-c17268c049de,au::19884,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d0bf567-5768-5791-b31c-86e0269b9dd9,tg:mpmph:80,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,,,
2d0bf567-5768-5791-b31c-86e0269b9dd9,tg:mpmph:80,e73_CreationTimeSpans,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,
2d0bf567-5768-5791-b31c-86e0269b9dd9,tg:mpmph:80,e73_Descriptions,,,,,,,,,,,,,,,,id.desc,,,,,,"*Epreuve des caracteres, & fleurons, signes, astronomique, chimique, geometrique & autres carracteres. Qui se fondent dans la fonderie de J.F. Rosart* (Jacques F. Rosart, Haarlem 1752)
",descriptive note,Nederlands,,,,,,,,,,,,,,,,
2d0bf567-5768-5791-b31c-86e0269b9dd9,,e73_LegacyInformation,0,,,,,,,,,,,,,,,id.objectNumber,,,,,,,,,BE-ANN00/ph/000000069,referentienummer,False,,,,,,,,,,,,,
2d0bf567-5768-5791-b31c-86e0269b9dd9,,e73_LegacyInformation,1,,,,,,,,,,,,,,,brocade.id,,,,,,,,,tg:mpmph:80,brocade id,False,,,,,,,,,,,,,
