ResourceID,brocade.id,card,order,ire.isaar.uuid,ire.isaar.id,Connected Subject Role,Connected Subject Widget,Connected Subject Identifier,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,End Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,source_field,Creation Time Span Source Note,Description,Description Type,Description Language,dataset,External Relation Note,External Relation,External Relation URL,External Relation URL Type,External Relation Note Language,External Relation Note Type,source_code,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Keeper,Object Number,Object Identifier,Record Type,Title,Title Type,Title Language,Change History Identifier,Change History Date,Change History User,Change History Description,Change History Activity
8386be2c-d073-50f9-b5c8-923ae1460715,tg:mpmtk:39,e73_CreationActors,1,256eaded-a15e-57cd-83e0-8cf4eba910ee,au::16151,,,,artists (visual artists),,"dlod={""name"":""Peter Paul Rubens"",""ark"":""ark:/83110/x0/256eaded-a15e-57cd-83e0-8cf4eba910ee"",""uri"":""/agents/people/53275"",""id"":""au::16151"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/256eaded-a15e-57cd-83e0-8cf4eba910ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8386be2c-d073-50f9-b5c8-923ae1460715,tg:mpmtk:39,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,,,,,,id/date.creationdate/so,16340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8386be2c-d073-50f9-b5c8-923ae1460715,tg:mpmtk:39,e73_CreationTimeSpans,,,,,,,,,,,,,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8386be2c-d073-50f9-b5c8-923ae1460715,tg:mpmtk:39,e73_Descriptions,,,,,,,,,,,,,,,,,,,id.desc,,Een met klimop omkranste lier bevindt zich op een antiek altaar,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,
8386be2c-d073-50f9-b5c8-923ae1460715,tg:mpmtk:39,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,mpmtk,,ontwerp voor,https://anet.be/record/mpm/opacmpm/c:lvd:268004,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,,,,,,,,,,,,,,,,,,
8386be2c-d073-50f9-b5c8-923ae1460715,,e73_LegacyInformation,0,,,,,,,,,,,,,,,,,,id.objectNumber,,,,,,,,,,,,,,BE-ANN00/tk/000000022,referentienummer,False,,,,,,,,,,,,,
8386be2c-d073-50f9-b5c8-923ae1460715,,e73_LegacyInformation,1,,,,,,,,,,,,,,,,,,brocade.id,,,,,,,,,,,,,,tg:mpmtk:39,brocade id,False,,,,,,,,,,,,,
8386be2c-d073-50f9-b5c8-923ae1460715,,e73_LegacyInformation,1,,,,,,,,,,,,,,,,,,brocade.url,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmtk:39/N,brocade url,False,,,,,,,,,,,,,
8386be2c-d073-50f9-b5c8-923ae1460715,tg:mpmtk:39,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e81669e6-53d4-5085-9633-335775557e15"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a4578399-cb3a-4c67-b222-a1d5c5d15a8b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
8386be2c-d073-50f9-b5c8-923ae1460715,tg:mpmtk:39,e73_Titles,1,,,,,,,,,,,,,,,,,,id.title/ti,,,,,,,,,,,,,,,,,,,,,,"Ontwerp voor de titelpagina van Jacobus Bidermannus, Heroum epistolae",titles proper,Dutch (language),,,,,
8386be2c-d073-50f9-b5c8-923ae1460715,tg:mpmtk:39,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-15 10:43:28 +0000 UTC,dimhof,,Creatie
8386be2c-d073-50f9-b5c8-923ae1460715,tg:mpmtk:39,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11267390,2018-06-15 10:43:28 +0000 UTC,dimhof,Bewerken van de identificatie,edit
8386be2c-d073-50f9-b5c8-923ae1460715,tg:mpmtk:39,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11267391,2018-06-15 10:43:28 +0000 UTC,dimhof,Bewerken van de items,edit
8386be2c-d073-50f9-b5c8-923ae1460715,tg:mpmtk:39,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11267392,2018-06-15 10:43:28 +0000 UTC,dimhof,Bewerken van de kenmerken,edit
8386be2c-d073-50f9-b5c8-923ae1460715,tg:mpmtk:39,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11267395,2018-06-15 10:43:28 +0000 UTC,dimhof,Bewerken van de illustraties,edit
8386be2c-d073-50f9-b5c8-923ae1460715,tg:mpmtk:39,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11267396,2018-06-15 10:43:28 +0000 UTC,dimhof,Bewerken van de ISAAR relaties,edit
8386be2c-d073-50f9-b5c8-923ae1460715,tg:mpmtk:39,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11267397,2018-06-15 10:43:28 +0000 UTC,dimhof,Bewerken van de externe relaties,edit
8386be2c-d073-50f9-b5c8-923ae1460715,tg:mpmtk:39,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11267399,2018-06-15 10:45:41 +0000 UTC,dimhof,Bewerken van de identificatie,edit
8386be2c-d073-50f9-b5c8-923ae1460715,tg:mpmtk:39,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11267400,2018-06-15 10:45:41 +0000 UTC,dimhof,Bewerken van de items,edit
8386be2c-d073-50f9-b5c8-923ae1460715,tg:mpmtk:39,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11267402,2018-06-15 10:45:41 +0000 UTC,dimhof,Bewerken van de annotaties,edit
8386be2c-d073-50f9-b5c8-923ae1460715,tg:mpmtk:39,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11267406,2018-06-15 10:45:41 +0000 UTC,dimhof,Bewerken van de externe relaties,edit
8386be2c-d073-50f9-b5c8-923ae1460715,tg:mpmtk:39,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11267408,2018-06-15 10:46:51 +0000 UTC,dimhof,Bewerken van de identificatie,edit
8386be2c-d073-50f9-b5c8-923ae1460715,tg:mpmtk:39,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11267409,2018-06-15 10:46:51 +0000 UTC,dimhof,Bewerken van de items,edit
8386be2c-d073-50f9-b5c8-923ae1460715,tg:mpmtk:39,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11267411,2018-06-15 10:46:51 +0000 UTC,dimhof,Bewerken van de annotaties,edit
8386be2c-d073-50f9-b5c8-923ae1460715,tg:mpmtk:39,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11267415,2018-06-15 10:46:51 +0000 UTC,dimhof,Bewerken van de externe relaties,edit
8386be2c-d073-50f9-b5c8-923ae1460715,tg:mpmtk:39,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11267935,2018-06-15 12:04:13 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmtk:31,https://data.museumplantinmoretus.be/ark:/11975/92b6bc82-97d3-511b-b41e-09c0ea48083e,Tekeningen,,,,,,,,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_CreationActors,1,256eaded-a15e-57cd-83e0-8cf4eba910ee,au::16151,,,,artists (visual artists),ontwerper,"dlod={""name"":""Peter Paul Rubens"",""ark"":""ark:/83110/x0/256eaded-a15e-57cd-83e0-8cf4eba910ee"",""uri"":""/agents/people/53275"",""id"":""au::16151"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/256eaded-a15e-57cd-83e0-8cf4eba910ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,,,,,,id/date.creationdate/so,16280000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_CreationTimeSpanSourceNotes,1,,,,,,,,,,,,,,,,,,id/date.creationdate/so,16300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_CreationTimeSpans,,,,,,,,,,,,,1628,1630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Descriptions,,,,,,,,,,,,,,,,,,,id.desc,,"Tekening van de passer, het drukkersmerk van de Officina Plantiniana",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,mpmtk,titelpagina vol. 2-4,gerelateerde publicatie,https://anet.be/record/mpm/opacmpm/c:lvd:389068,zie verder bibliotheekcatalogus Museum Plantin Moretus,Nederlands,remarks,,,,,,,,,,,,,,,,,,
92b6bc82-97d3-511b-b41e-09c0ea48083e,,e73_LegacyInformation,0,,,,,,,,,,,,,,,,,,id.objectNumber,,,,,,,,,,,,,,BE-ANN00/tk/000000014,referentienummer,False,,,,,,,,,,,,,
92b6bc82-97d3-511b-b41e-09c0ea48083e,,e73_LegacyInformation,1,,,,,,,,,,,,,,,,,,brocade.id,,,,,,,,,,,,,,tg:mpmtk:31,brocade id,False,,,,,,,,,,,,,
92b6bc82-97d3-511b-b41e-09c0ea48083e,,e73_LegacyInformation,1,,,,,,,,,,,,,,,,,,brocade.url,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmtk:31/N,brocade url,False,,,,,,,,,,,,,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""bfe48296-c4a6-58f7-af03-286feaa9ed31"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7a4fa4df-441e-4c26-a9f4-76767595ea57"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Titles,1,,,,,,,,,,,,,,,,,,id.title/ti,,,,,,,,,,,,,,,,,,,,,,Tekening voor het drukkersmerk van de Officina Plantiniana,titles proper,Dutch (language),,,,,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-28 10:33:58 +0000 UTC,dimhof,,Creatie
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9073449,2016-01-28 10:33:58 +0000 UTC,dimhof,Bewerken van de identificatie,edit
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9073450,2016-01-28 10:33:58 +0000 UTC,dimhof,Bewerken van de items,edit
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9073451,2016-01-28 10:33:58 +0000 UTC,dimhof,Bewerken van de kenmerken,edit
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9073455,2016-01-28 10:33:58 +0000 UTC,dimhof,Bewerken van de ISAAR relaties,edit
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9073456,2016-01-28 10:33:58 +0000 UTC,dimhof,Bewerken van de externe relaties,edit
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9073458,2016-01-28 10:34:39 +0000 UTC,dimhof,Bewerken van de identificatie,edit
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9073465,2016-01-28 10:34:39 +0000 UTC,dimhof,Bewerken van de externe relaties,edit
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9216184,2016-05-12 17:45:57 +0000 UTC,egacoms,Markering als gecontroleerd,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9216387,2016-05-12 17:46:52 +0000 UTC,egacoms,Markering als gecontroleerd,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9270687,2016-06-06 13:50:12 +0000 UTC,egacoms,Markering als gecontroleerd,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9270901,2016-06-06 13:53:01 +0000 UTC,egacoms,Markering als gecontroleerd,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9271115,2016-06-06 13:54:52 +0000 UTC,egacoms,Markering als gecontroleerd,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9273391,2016-06-07 10:23:38 +0000 UTC,jtegenbo,Markering als gecontroleerd,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9273596,2016-06-07 10:24:22 +0000 UTC,jtegenbo,Markering als gecontroleerd,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9274507,2016-06-07 12:18:17 +0000 UTC,egacoms,Markering als gecontroleerd,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9274712,2016-06-07 12:18:49 +0000 UTC,egacoms,Markering als gecontroleerd,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9276252,2016-06-07 14:15:15 +0000 UTC,egacoms,Markering als gecontroleerd,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9276457,2016-06-07 14:15:42 +0000 UTC,egacoms,Markering als gecontroleerd,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9276680,2016-06-07 14:26:23 +0000 UTC,egacoms,Markering als gecontroleerd,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9276894,2016-06-07 14:27:31 +0000 UTC,egacoms,Markering als gecontroleerd,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9277099,2016-06-07 14:28:25 +0000 UTC,egacoms,Markering als gecontroleerd,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9277304,2016-06-07 14:28:36 +0000 UTC,egacoms,Markering als gecontroleerd,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9277536,2016-06-07 14:30:45 +0000 UTC,egacoms,Markering als gecontroleerd,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9277894,2016-06-07 14:48:53 +0000 UTC,egacoms,Markering als gecontroleerd,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9278153,2016-06-07 14:51:49 +0000 UTC,egacoms,Markering als gecontroleerd,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9278412,2016-06-07 14:53:19 +0000 UTC,egacoms,Markering als gecontroleerd,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9667635,2017-02-10 12:32:54 +0000 UTC,kselle,Bewerken van de identificatie,edit
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9667636,2017-02-10 12:32:54 +0000 UTC,kselle,Bewerken van de items,edit
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9667642,2017-02-10 12:32:54 +0000 UTC,kselle,Bewerken van de externe relaties,edit
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9806858,2017-04-11 14:12:12 +0000 UTC,usystem,Bewerken van de items,
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11267300,2018-06-15 10:32:10 +0000 UTC,dimhof,Bewerken van de identificatie,edit
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11267301,2018-06-15 10:32:10 +0000 UTC,dimhof,Bewerken van de items,edit
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11267305,2018-06-15 10:32:10 +0000 UTC,dimhof,Bewerken van de illustraties,edit
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11267307,2018-06-15 10:32:10 +0000 UTC,dimhof,Bewerken van de externe relaties,edit
92b6bc82-97d3-511b-b41e-09c0ea48083e,tg:mpmtk:31,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11267931,2018-06-15 12:04:13 +0000 UTC,usystem,Bewerken van de illustraties,thumbnail
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmtk:22,https://data.museumplantinmoretus.be/ark:/11975/ac9d2a5c-033f-511c-a651-d32fc8b9cb89,Tekeningen,,,,,,,,
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_CreationActors,1,4c2593ff-6f39-5958-b785-bfb49d6cc786,au::13830,,,,artists (visual artists),,"dlod={""name"":""Adam van Noort"",""ark"":""ark:/83110/x0/4c2593ff-6f39-5958-b785-bfb49d6cc786"",""uri"":""/agents/people/60894"",""id"":""au::13830"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4c2593ff-6f39-5958-b785-bfb49d6cc786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,,,,,,id/date.creationdate/so,16050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_CreationTimeSpanSourceNotes,1,,,,,,,,,,,,,,,,,,id/date.creationdate/so,16090000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_CreationTimeSpans,,,,,,,,,,,,,1605,1609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Descriptions,,,,,,,,,,,,,,,,,,,id.desc,,De aanbidding der herders,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,mpmtk,p. 170,gerelateerde publicatie,https://anet.be/record/mpm/opacmpm/c:lvd:839899,zie verder bibliotheekcatalogus Museum Plantin Moretus,Nederlands,remarks,,,,,,,,,,,,,,,,,,
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,,e73_LegacyInformation,0,,,,,,,,,,,,,,,,,,id.objectNumber,,,,,,,,,,,,,,BE-ANN00/tk/386,referentienummer,False,,,,,,,,,,,,,
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,,e73_LegacyInformation,1,,,,,,,,,,,,,,,,,,brocade.id,,,,,,,,,,,,,,tg:mpmtk:22,brocade id,False,,,,,,,,,,,,,
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,,e73_LegacyInformation,1,,,,,,,,,,,,,,,,,,brocade.url,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmtk:22/N,brocade url,False,,,,,,,,,,,,,
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0d8b93fa-fe92-5008-a567-164e0385914b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""39b8854b-06bc-430c-a2df-b4ae2d1a8961"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Titles,1,,,,,,,,,,,,,,,,,,id.title/ti,,,,,,,,,,,,,,,,,,,,,,De aanbidding der herders,titles proper,Dutch (language),,,,,
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-03-31 14:41:20 +0000 UTC,dimhof,,Creatie
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606043,2015-03-31 14:41:20 +0000 UTC,dimhof,Bewerken van de identificatie,edit
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606044,2015-03-31 14:41:20 +0000 UTC,dimhof,Bewerken van de items,edit
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606045,2015-03-31 14:41:20 +0000 UTC,dimhof,Bewerken van de kenmerken,edit
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606049,2015-03-31 14:41:20 +0000 UTC,dimhof,Bewerken van de ISAAR relaties,edit
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606050,2015-03-31 14:41:20 +0000 UTC,dimhof,Bewerken van de externe relaties,edit
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606052,2015-03-31 14:43:07 +0000 UTC,dimhof,Bewerken van de identificatie,edit
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606053,2015-03-31 14:43:07 +0000 UTC,dimhof,Bewerken van de items,edit
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606059,2015-03-31 14:43:07 +0000 UTC,dimhof,Bewerken van de externe relaties,edit
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606061,2015-03-31 14:43:49 +0000 UTC,dimhof,Bewerken van de identificatie,edit
ac9d2a5c-033f-511c-a651-d32fc8b9cb89,tg:mpmtk:22,e73_Transaction_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606067,2015-03-31 14:43:49 +0000 UTC,dimhof,Bewerken van de ISAAR relaties,edit
